time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
65	1920	1.36302	1.35164	1.3494	0.96156	1.39306	1.58926	1.13898	1.48848	1.43512	1.41634	1.35344	1.41334	1.33256	1.15034	1.26624	1.13072	1.20056	1.5461	1.48948	1.4088	1.47224	1.37478	1.3918	1.43498	1.3268	1.47572	1.2841	0.9115	1.3998	1.56624	1.45966	1.53924	1.42458	1.40334	1.24852	1.49186	1.00636	1.5225	1.36842	1.40656	1.17402	1.47394	1.4595	1.61416	1.42872	1.45794	1.42698	1.44404	1.48966	1.32058	1.3369	1.30006	1.44676	1.47486	1.35598	1.3306	1.43348	1.40708	1.45996	1.43762	1.5038	1.06506	1.36622	1.21194	1.5219	1.50282	1.20922	1.41842	1.36346	1.44038	1.47728	1.43812	1.51126	1.2252	1.28926	1.42628	1.54436	1.5798	1.25494	1.38112	1.3844	1.43104	1.4929	1.43098	1.06902	1.07402	1.33036	0.94666	1.44422	1.55062	1.47376	1.36002	1.4069	1.34624	1.40304	1.43604
66	1950	1.3654	1.3533	1.34962	0.96096	1.39264	1.58956	1.14008	1.49086	1.4351	1.41692	1.35438	1.4138	1.33478	1.15496	1.2674	1.13052	1.19814	1.54756	1.49216	1.41358	1.47426	1.3765	1.39308	1.4352	1.32712	1.47712	1.2846	0.91124	1.39826	1.56664	1.46098	1.54092	1.42454	1.40396	1.24938	1.49244	1.01604	1.52348	1.3697	1.40774	1.17358	1.47554	1.46216	1.61554	1.43012	1.45942	1.42566	1.4446	1.49074	1.32322	1.33906	1.30088	1.44762	1.47536	1.36028	1.33316	1.43448	1.40698	1.46072	1.43862	1.50456	1.06402	1.36582	1.212	1.52164	1.50338	1.2111	1.41922	1.36416	1.44108	1.47808	1.43946	1.51348	1.22744	1.29102	1.42716	1.54504	1.5801	1.26098	1.38404	1.38626	1.4317	1.49426	1.43192	1.07072	1.07272	1.32976	0.94584	1.44548	1.55122	1.47676	1.36028	1.40682	1.34616	1.40408	1.4368
67	1980	1.36644	1.35386	1.34842	0.95956	1.39176	1.58968	1.14146	1.4927	1.43614	1.41714	1.35508	1.4147	1.33568	1.1567	1.26674	1.12768	1.1964	1.54798	1.49328	1.41446	1.47476	1.37728	1.3944	1.43592	1.32648	1.47802	1.28374	0.9101	1.39678	1.5672	1.46266	1.54288	1.42514	1.40418	1.24984	1.4937	1.02236	1.52432	1.37024	1.40788	1.1713	1.47654	1.46318	1.61666	1.43046	1.45962	1.42768	1.4448	1.49184	1.32382	1.34014	1.29918	1.4485	1.47612	1.36316	1.33418	1.4359	1.40774	1.46182	1.43932	1.50628	1.06548	1.36626	1.21318	1.5223	1.50394	1.21372	1.42022	1.36568	1.44174	1.47986	1.43978	1.51452	1.22588	1.2898	1.42628	1.54508	1.58108	1.26266	1.38434	1.3868	1.43184	1.49524	1.4332	1.0738	1.07296	1.33054	0.94534	1.4477	1.55222	1.48014	1.3624	1.40844	1.34732	1.40524	1.43752
68	2010	1.36944	1.35582	1.3487	0.96046	1.39214	1.58998	1.1445	1.49522	1.43656	1.41824	1.35652	1.41528	1.3377	1.16068	1.268	1.12742	1.19508	1.54904	1.49518	1.41664	1.47522	1.37792	1.39476	1.43672	1.33098	1.4799	1.28444	0.91076	1.39682	1.56794	1.46514	1.5455	1.42722	1.40548	1.25058	1.49396	1.03022	1.52486	1.37074	1.40816	1.16994	1.47716	1.46518	1.61776	1.4318	1.46098	1.42764	1.44604	1.49222	1.32336	1.33958	1.29734	1.44926	1.47654	1.3656	1.33522	1.43694	1.4083	1.46278	1.44074	1.50708	1.06276	1.36428	1.212	1.5222	1.5041	1.21478	1.42046	1.36502	1.44218	1.4799	1.44064	1.5155	1.22716	1.29242	1.4264	1.54628	1.58172	1.267	1.38624	1.38828	1.43334	1.49638	1.43396	1.07732	1.07498	1.33152	0.94568	1.44942	1.55276	1.48288	1.36336	1.40938	1.34788	1.40664	1.43808
69	2040	1.3714	1.35722	1.3484	0.9597	1.3914	1.59	1.14534	1.49688	1.43692	1.4186	1.35668	1.41574	1.33894	1.1626	1.2679	1.12636	1.1935	1.54952	1.4964	1.4171	1.47528	1.37772	1.39476	1.43786	1.3305	1.48084	1.28422	0.90918	1.3949	1.56852	1.46582	1.5469	1.4271	1.40648	1.25084	1.49474	1.03938	1.52544	1.3711	1.409	1.1679	1.47786	1.46554	1.61812	1.4318	1.46122	1.42746	1.44678	1.49218	1.32244	1.33936	1.29562	1.45	1.4767	1.36612	1.3339	1.43708	1.40848	1.4631	1.44186	1.5082	1.06392	1.36526	1.21316	1.52256	1.5049	1.21664	1.42134	1.36708	1.4428	1.48122	1.44142	1.51592	1.22778	1.29266	1.42676	1.54676	1.5825	1.26976	1.38682	1.38778	1.43404	1.49736	1.43442	1.079	1.07684	1.33236	0.9452	1.45126	1.5543	1.48616	1.36468	1.4105	1.3483	1.4072	1.439
70	2070	1.37402	1.35914	1.34896	0.96028	1.39184	1.59118	1.14768	1.49944	1.4372	1.41922	1.35868	1.41686	1.34046	1.16844	1.26828	1.12316	1.19202	1.55058	1.49766	1.41926	1.47612	1.37906	1.39638	1.43874	1.3316	1.48276	1.2843	0.90986	1.39466	1.5695	1.46838	1.5496	1.42814	1.40838	1.25232	1.4963	1.04844	1.52644	1.37176	1.4097	1.16626	1.47954	1.46814	1.62062	1.4326	1.4619	1.42808	1.44752	1.49346	1.32298	1.34014	1.2946	1.45128	1.4775	1.36878	1.3357	1.43862	1.40906	1.46412	1.44342	1.50948	1.0637	1.36432	1.21352	1.52362	1.50624	1.21946	1.42266	1.36808	1.44372	1.48216	1.44202	1.51748	1.2262	1.29046	1.42536	1.54728	1.58356	1.2717	1.38764	1.38848	1.43432	1.49822	1.43572	1.08212	1.07496	1.3315	0.9427	1.45318	1.55486	1.4879	1.36428	1.4105	1.34874	1.40838	1.44008
71	2100	1.3758	1.36012	1.34836	0.95964	1.39116	1.59104	1.14972	1.5017	1.4383	1.4197	1.35868	1.4173	1.34172	1.17042	1.26868	1.12216	1.19044	1.55128	1.49904	1.42022	1.47708	1.37962	1.3969	1.43906	1.33454	1.4837	1.28544	0.90922	1.39224	1.56972	1.46946	1.55114	1.42834	1.40832	1.25198	1.49684	1.0572	1.5275	1.37274	1.41034	1.16562	1.4805	1.46896	1.62124	1.43334	1.46308	1.42978	1.44806	1.49452	1.32464	1.34146	1.29356	1.45198	1.47836	1.37286	1.33788	1.43986	1.40942	1.46548	1.44466	1.51106	1.06504	1.36482	1.21434	1.52336	1.5068	1.22198	1.42376	1.36888	1.44448	1.48274	1.4434	1.51828	1.22566	1.2911	1.42536	1.54808	1.58412	1.2755	1.38938	1.38908	1.43576	1.4995	1.43648	1.08394	1.07794	1.3337	0.94398	1.45492	1.55608	1.49128	1.36628	1.41224	1.34922	1.40994	1.44056
72	2130	1.3787	1.36298	1.3489	0.96092	1.3921	1.59154	1.15294	1.5044	1.43904	1.42094	1.35996	1.41862	1.34396	1.17376	1.26986	1.12214	1.1889	1.55302	1.50126	1.42432	1.47798	1.38062	1.39772	1.4402	1.33242	1.4845	1.28424	0.90814	1.39224	1.57108	1.47122	1.55332	1.42896	1.40942	1.25216	1.49766	1.06736	1.5279	1.37338	1.41048	1.16398	1.48106	1.4706	1.62218	1.4341	1.46424	1.4295	1.44914	1.4956	1.32576	1.34232	1.29226	1.45308	1.47892	1.37534	1.33858	1.4404	1.4097	1.46616	1.44542	1.51228	1.06618	1.36594	1.21628	1.52452	1.5077	1.22588	1.42496	1.37048	1.44514	1.48384	1.44402	1.51984	1.2278	1.293	1.4258	1.54934	1.5849	1.27904	1.39016	1.39008	1.43608	1.50058	1.43726	1.08634	1.0765	1.33262	0.94234	1.45554	1.55592	1.49326	1.36558	1.41156	1.34968	1.41066	1.4415
73	2160	1.38018	1.36354	1.34826	0.95888	1.39122	1.59186	1.15216	1.5054	1.43928	1.42124	1.36042	1.4187	1.34514	1.17642	1.27074	1.1207	1.18756	1.55358	1.50244	1.42474	1.47858	1.38116	1.39806	1.44188	1.33692	1.48636	1.2847	0.90718	1.39122	1.57138	1.4727	1.5545	1.42954	1.41068	1.25268	1.4988	1.07748	1.52936	1.37396	1.4111	1.163	1.48254	1.47272	1.62346	1.43534	1.46512	1.43048	1.45092	1.49564	1.32618	1.34302	1.29018	1.45388	1.4792	1.37688	1.3382	1.44096	1.41016	1.46714	1.44672	1.51342	1.06584	1.36536	1.21602	1.52464	1.50814	1.2278	1.42546	1.37142	1.44566	1.4849	1.44504	1.52044	1.2245	1.29038	1.42464	1.54958	1.58562	1.28092	1.39042	1.39064	1.4362	1.50134	1.43838	1.08898	1.07522	1.33268	0.94136	1.4575	1.55676	1.49598	1.36616	1.41236	1.34974	1.41166	1.44242
74	2190	1.38212	1.36488	1.34808	0.95868	1.39112	1.59224	1.15454	1.50698	1.43948	1.42194	1.36132	1.41928	1.34632	1.17948	1.27046	1.11934	1.18562	1.55438	1.50324	1.42588	1.47938	1.38172	1.39846	1.44152	1.33788	1.48732	1.28448	0.90698	1.38932	1.5715	1.47386	1.5556	1.42992	1.41142	1.2524	1.49916	1.08582	1.5298	1.37426	1.41152	1.16166	1.48308	1.47352	1.62386	1.43512	1.46518	1.43132	1.45028	1.49608	1.32634	1.34268	1.28862	1.45414	1.47966	1.37864	1.33898	1.44228	1.41004	1.46756	1.44742	1.5141	1.06538	1.36432	1.2169	1.52498	1.50854	1.22892	1.42594	1.37182	1.44638	1.48514	1.44522	1.52188	1.22828	1.29302	1.42554	1.54994	1.58606	1.28556	1.3923	1.39214	1.4373	1.5024	1.43924	1.08968	1.07562	1.33274	0.94092	1.4587	1.55714	1.49794	1.36706	1.41352	1.35048	1.41246	1.4433
75	2220	1.3845	1.36638	1.3485	0.95824	1.39112	1.59272	1.15568	1.50866	1.43978	1.42226	1.36292	1.42	1.34856	1.18358	1.27152	1.1179	1.1846	1.55532	1.50442	1.42802	1.47996	1.38254	1.3994	1.4423	1.33806	1.48848	1.28448	0.90608	1.38868	1.57262	1.47554	1.55784	1.43028	1.4124	1.2527	1.50012	1.09452	1.53014	1.37416	1.41218	1.15972	1.48472	1.47424	1.62536	1.4365	1.4665	1.4306	1.4514	1.49558	1.32412	1.3408	1.28668	1.45508	1.48024	1.37944	1.33726	1.44346	1.40976	1.4682	1.44814	1.51572	1.06592	1.36478	1.21732	1.52544	1.50878	1.23178	1.42728	1.37346	1.44688	1.48666	1.44618	1.5224	1.22848	1.29378	1.42456	1.55016	1.58654	1.28816	1.39288	1.3939	1.43848	1.50364	1.44002	1.09388	1.07826	1.33292	0.9398	1.45972	1.55842	1.49962	1.3682	1.41446	1.35068	1.41346	1.44462
76	2250	1.38606	1.36768	1.34762	0.957	1.39016	1.59306	1.157	1.51052	1.4406	1.42272	1.3633	1.42084	1.35074	1.1873	1.27128	1.11678	1.18264	1.55668	1.50604	1.4303	1.48046	1.38356	1.3997	1.44336	1.34004	1.48994	1.28472	0.90602	1.38742	1.57332	1.47686	1.5594	1.43192	1.41328	1.25308	1.50064	1.10266	1.53122	1.37434	1.41228	1.15674	1.4846	1.47494	1.62524	1.43616	1.46698	1.43368	1.45198	1.49818	1.32788	1.34424	1.28682	1.45592	1.48066	1.38384	1.34108	1.44446	1.40974	1.46936	1.44912	1.5169	1.06556	1.36422	1.21694	1.52572	1.5097	1.2333	1.42748	1.37402	1.44704	1.4871	1.44724	1.5237	1.2275	1.292	1.424	1.55128	1.58768	1.289	1.39284	1.3927	1.43824	1.50438	1.4407	1.09562	1.07496	1.33132	0.93724	1.46146	1.55794	1.50106	1.36692	1.41342	1.34996	1.41382	1.44468
77	2280	1.38798	1.36838	1.34736	0.9569	1.38994	1.5933	1.15894	1.51158	1.4407	1.42308	1.36448	1.42146	1.3514	1.18838	1.27198	1.11528	1.18108	1.55744	1.50652	1.43018	1.4815	1.38372	1.4005	1.444	1.34066	1.49088	1.28494	0.90548	1.38592	1.5735	1.47776	1.56054	1.43242	1.41366	1.2534	1.5009	1.11362	1.53192	1.37496	1.41266	1.15576	1.4855	1.47566	1.62644	1.43688	1.46772	1.43426	1.45284	1.49814	1.32688	1.34388	1.2849	1.45652	1.48184	1.38472	1.34042	1.44554	1.40946	1.46942	1.44984	1.51772	1.06624	1.36476	1.21782	1.5256	1.51008	1.23566	1.42786	1.37476	1.44762	1.48782	1.44764	1.52414	1.22616	1.29146	1.4232	1.5511	1.58796	1.2911	1.39362	1.39358	1.43832	1.50528	1.44128	1.09758	1.07772	1.33296	0.9379	1.46288	1.5588	1.50386	1.36888	1.41514	1.35058	1.41462	1.44532
78	2310	1.38984	1.36962	1.34702	0.9563	1.38982	1.5935	1.15892	1.51336	1.44094	1.42364	1.36556	1.42136	1.3529	1.193	1.27254	1.11414	1.17982	1.55832	1.5076	1.43228	1.48208	1.3843	1.40082	1.4452	1.34194	1.49242	1.28506	0.9049	1.3846	1.57392	1.47964	1.56192	1.43322	1.41458	1.2531	1.5023	1.1235	1.53268	1.37586	1.41308	1.15456	1.48686	1.4775	1.62718	1.4376	1.46828	1.43594	1.4532	1.49912	1.32834	1.34532	1.28374	1.45796	1.48186	1.38772	1.34246	1.44672	1.40958	1.47054	1.45134	1.51822	1.06372	1.3632	1.2173	1.52614	1.51084	1.23606	1.42818	1.37454	1.44764	1.48904	1.44852	1.52522	1.22668	1.29326	1.42392	1.55226	1.5886	1.29504	1.39466	1.39448	1.43902	1.50628	1.44246	1.09996	1.07768	1.33398	0.93744	1.46452	1.5602	1.50636	1.37054	1.41606	1.35112	1.4163	1.44596
79	2340	1.39166	1.3706	1.34688	0.9552	1.38944	1.59376	1.1603	1.51438	1.44162	1.4242	1.36582	1.42234	1.3535	1.19498	1.273	1.11224	1.1778	1.5593	1.50926	1.43352	1.48266	1.38498	1.4019	1.44606	1.34046	1.49298	1.28384	0.90258	1.38344	1.57428	1.48054	1.56342	1.43346	1.41518	1.25318	1.5031	1.1354	1.53314	1.37614	1.41308	1.15346	1.4876	1.47848	1.62856	1.43818	1.46894	1.43532	1.45438	1.49934	1.32766	1.34512	1.28154	1.45836	1.48226	1.38864	1.34236	1.4472	1.40946	1.47168	1.45208	1.51926	1.06504	1.36366	1.21734	1.52642	1.51152	1.2388	1.42994	1.37604	1.44812	1.48974	1.44932	1.52608	1.22804	1.29406	1.42334	1.55254	1.5896	1.29802	1.3955	1.39528	1.44004	1.50734	1.44324	1.10302	1.07984	1.33428	0.93672	1.46582	1.56078	1.50842	1.37144	1.41664	1.35018	1.41754	1.44662
80	2370	1.39392	1.37214	1.3469	0.95512	1.38972	1.59452	1.16162	1.5163	1.44246	1.42474	1.36722	1.42368	1.356	1.19908	1.27388	1.112	1.1764	1.56094	1.51112	1.436	1.4836	1.38578	1.40246	1.44722	1.34388	1.49456	1.28586	0.90396	1.38252	1.57632	1.48248	1.56626	1.43494	1.4161	1.25378	1.50398	1.14424	1.53508	1.377	1.41378	1.15192	1.48858	1.47926	1.6297	1.43874	1.47028	1.43716	1.45562	1.49978	1.3264	1.34382	1.2793	1.45948	1.48336	1.3897	1.34198	1.4478	1.40918	1.47178	1.4531	1.52084	1.06488	1.3629	1.21862	1.52708	1.51302	1.2403	1.43024	1.37636	1.4489	1.49072	1.45108	1.52738	1.2288	1.29554	1.4234	1.55438	1.59028	1.3002	1.39756	1.3959	1.44118	1.50886	1.44448	1.10352	1.07944	1.33402	0.93548	1.46636	1.56222	1.50998	1.37136	1.41686	1.35116	1.41868	1.4482
81	2400	1.395	1.37266	1.34614	0.95474	1.38852	1.59414	1.16268	1.51726	1.44254	1.42468	1.36766	1.42404	1.35624	1.20186	1.2739	1.11064	1.17406	1.56092	1.51134	1.4368	1.48384	1.38598	1.40282	1.44714	1.34298	1.49516	1.2842	0.90228	1.3811	1.57576	1.48266	1.56674	1.43448	1.41654	1.2531	1.5039	1.15338	1.53468	1.37666	1.4135	1.14938	1.48904	1.47924	1.63014	1.43884	1.47024	1.43638	1.4554	1.50068	1.32774	1.34518	1.27858	1.4603	1.4836	1.39164	1.34306	1.44918	1.40924	1.47254	1.45408	1.5214	1.06632	1.36332	1.21872	1.5275	1.5127	1.2442	1.43258	1.37862	1.44898	1.49174	1.4508	1.52718	1.22752	1.29418	1.42246	1.55396	1.59048	1.30238	1.39796	1.39666	1.44106	1.50942	1.44492	1.10664	1.08032	1.33394	0.93496	1.46788	1.5617	1.51146	1.3718	1.41704	1.34998	1.41902	1.44838
82	2430	1.3976	1.37432	1.34644	0.95418	1.3889	1.59494	1.16414	1.51896	1.44324	1.42514	1.3683	1.42434	1.35822	1.2051	1.27388	1.10866	1.17246	1.56176	1.51146	1.43668	1.48372	1.38614	1.40306	1.44796	1.34668	1.497	1.28416	0.90256	1.3806	1.57628	1.48458	1.56842	1.43588	1.41756	1.25398	1.50478	1.16582	1.53536	1.37718	1.414	1.1491	1.49026	1.4809	1.6313	1.4403	1.47072	1.43634	1.45654	1.50072	1.32684	1.34412	1.27682	1.46138	1.48392	1.39282	1.3431	1.44942	1.40942	1.47354	1.455	1.52118	1.0636	1.36148	1.21772	1.52748	1.51304	1.24276	1.43194	1.37712	1.4487	1.49198	1.45104	1.52902	1.22994	1.29576	1.42276	1.55518	1.5918	1.30502	1.39984	1.3977	1.44138	1.51068	1.44634	1.10878	1.07992	1.33344	0.93382	1.46946	1.56274	1.51328	1.3729	1.41788	1.3495	1.42004	1.4495
83	2460	1.39842	1.37502	1.34572	0.95314	1.38802	1.5952	1.16438	1.51988	1.44328	1.42548	1.3686	1.42506	1.35924	1.2076	1.27412	1.1066	1.17116	1.56218	1.51192	1.43662	1.48462	1.3867	1.40352	1.44894	1.34584	1.49734	1.28426	0.90048	1.37888	1.57686	1.48526	1.56924	1.43578	1.41834	1.25364	1.50534	1.17544	1.5359	1.37722	1.41428	1.14752	1.49084	1.48162	1.63134	1.44096	1.47162	1.4372	1.45708	1.50132	1.32722	1.34382	1.27478	1.46162	1.48466	1.39416	1.34314	1.45058	1.40856	1.47414	1.45548	1.5218	1.06364	1.3609	1.21816	1.5277	1.51358	1.2442	1.43142	1.37732	1.44858	1.49238	1.45228	1.52924	1.22978	1.29612	1.42218	1.5557	1.5927	1.30694	1.39968	1.39826	1.44132	1.5111	1.44662	1.11042	1.07928	1.33308	0.93268	1.4704	1.56274	1.51466	1.37306	1.41858	1.34876	1.42078	1.4498
84	2490	1.40146	1.3764	1.34596	0.95396	1.3885	1.59538	1.16764	1.52098	1.4438	1.42662	1.36962	1.42554	1.36028	1.21018	1.27456	1.10626	1.16932	1.56332	1.51294	1.4389	1.48554	1.3866	1.40344	1.44942	1.34882	1.49904	1.28462	0.90114	1.37832	1.5772	1.48686	1.57076	1.43736	1.4188	1.2536	1.506	1.18686	1.53656	1.37756	1.41412	1.1462	1.49164	1.48272	1.6324	1.44176	1.47226	1.43752	1.45774	1.50204	1.32812	1.3457	1.2746	1.4627	1.4847	1.39696	1.34578	1.45132	1.409	1.4748	1.45702	1.5225	1.06148	1.35934	1.2179	1.52762	1.51342	1.24506	1.43144	1.37752	1.44916	1.49288	1.45282	1.53016	1.22944	1.2962	1.42122	1.55576	1.59288	1.3097	1.4006	1.39916	1.4424	1.512	1.44722	1.11372	1.079	1.3328	0.93132	1.47168	1.56328	1.5164	1.3738	1.41928	1.34924	1.42108	1.45074
85	2520	1.4031	1.37748	1.34504	0.9529	1.38778	1.59558	1.1671	1.5222	1.44406	1.42648	1.37032	1.42602	1.36184	1.2125	1.2747	1.1041	1.16792	1.56328	1.51294	1.43828	1.48554	1.38716	1.40384	1.45034	1.34872	1.49938	1.28454	0.89944	1.37646	1.57774	1.48724	1.57136	1.4372	1.41958	1.25354	1.50694	1.19938	1.5365	1.3777	1.41408	1.14418	1.4924	1.4833	1.63316	1.4415	1.47214	1.43718	1.45812	1.50288	1.32808	1.34544	1.27236	1.46328	1.48538	1.3974	1.3449	1.45246	1.40882	1.47598	1.45782	1.52462	1.06374	1.36084	1.21924	1.52874	1.515	1.24972	1.43386	1.3805	1.45022	1.49466	1.45354	1.53092	1.22664	1.29436	1.42056	1.55652	1.59374	1.31036	1.40024	1.39896	1.44172	1.51294	1.44816	1.1147	1.07914	1.3331	0.93016	1.47304	1.56444	1.51776	1.374	1.41926	1.34888	1.42272	1.4517
86	2550	1.40444	1.37836	1.34488	0.95188	1.3876	1.59624	1.1675	1.52322	1.44404	1.42688	1.37042	1.42614	1.36286	1.21482	1.27472	1.10236	1.16634	1.56396	1.51414	1.43864	1.48662	1.38756	1.40446	1.4514	1.34976	1.50018	1.28426	0.89884	1.37526	1.57852	1.48778	1.5722	1.43748	1.4207	1.25364	1.50746	1.20738	1.53722	1.37768	1.4142	1.14214	1.49294	1.4826	1.6332	1.4419	1.47276	1.43874	1.45894	1.50314	1.3271	1.34476	1.27032	1.46364	1.48574	1.39716	1.34292	1.4527	1.4084	1.4762	1.4584	1.52454	1.05876	1.35772	1.2172	1.52846	1.5149	1.24542	1.43132	1.37692	1.44928	1.49428	1.45404	1.53124	1.22682	1.29388	1.41944	1.55692	1.5945	1.31146	1.40078	1.39912	1.4419	1.51388	1.44868	1.1179	1.07736	1.33216	0.92824	1.4738	1.56494	1.5188	1.37368	1.41978	1.34832	1.42394	1.45246
87	2580	1.40576	1.37892	1.34498	0.95136	1.38764	1.59654	1.16838	1.52432	1.44478	1.42682	1.3716	1.4273	1.36426	1.21898	1.27672	1.10294	1.1652	1.56656	1.51584	1.44218	1.48714	1.3885	1.40508	1.45148	1.35136	1.50212	1.28474	0.8992	1.374	1.57862	1.48884	1.57368	1.43754	1.42114	1.25368	1.5084	1.21862	1.53788	1.37828	1.41448	1.14122	1.4944	1.48424	1.63414	1.44244	1.47376	1.43986	1.45954	1.5034	1.32738	1.34532	1.26948	1.46474	1.48656	1.40064	1.34526	1.45386	1.40802	1.4773	1.45928	1.52606	1.06264	1.3599	1.21906	1.52928	1.5161	1.25116	1.43362	1.38066	1.4501	1.4958	1.45532	1.53244	1.22636	1.2948	1.41946	1.55788	1.59574	1.3147	1.40234	1.40028	1.44302	1.51514	1.44996	1.11864	1.08002	1.33368	0.9288	1.4752	1.56572	1.52096	1.37542	1.42096	1.34872	1.42508	1.45312
88	2610	1.40802	1.37988	1.34408	0.95028	1.38722	1.59696	1.16862	1.52476	1.44478	1.42666	1.37158	1.42746	1.36468	1.22006	1.27594	1.1005	1.16332	1.56602	1.51542	1.44112	1.48756	1.38844	1.40474	1.45288	1.35208	1.5027	1.28426	0.89814	1.37358	1.57952	1.49042	1.57512	1.43888	1.42198	1.25352	1.50882	1.22846	1.53838	1.37754	1.41418	1.13864	1.49436	1.48404	1.63446	1.44198	1.47396	1.44038	1.46	1.50448	1.3282	1.34664	1.26852	1.46596	1.48714	1.40238	1.34634	1.45448	1.40752	1.47754	1.46026	1.52558	1.05854	1.3562	1.2173	1.5289	1.51652	1.24922	1.43264	1.37902	1.44934	1.49608	1.45538	1.53346	1.22482	1.29358	1.4182	1.55824	1.59598	1.31458	1.40164	1.3996	1.44336	1.51584	1.45068	1.1204	1.07786	1.33168	0.92714	1.4761	1.56596	1.52188	1.37444	1.42126	1.34778	1.42522	1.45412
89	2640	1.40974	1.38068	1.3438	0.94914	1.38708	1.59734	1.17044	1.52604	1.4452	1.42706	1.37246	1.4283	1.36638	1.22446	1.27636	1.09906	1.16158	1.567	1.51644	1.44258	1.48808	1.38886	1.40542	1.45304	1.35156	1.50354	1.28426	0.89726	1.37216	1.57978	1.49042	1.57606	1.43948	1.42282	1.25346	1.50936	1.23938	1.53906	1.37836	1.4144	1.1387	1.49574	1.48586	1.63588	1.443	1.47456	1.44098	1.4609	1.5043	1.32778	1.34594	1.26706	1.46636	1.48752	1.40334	1.34756	1.4552	1.4078	1.47874	1.461	1.52694	1.06078	1.35756	1.21774	1.52984	1.51704	1.25308	1.4344	1.37968	1.4499	1.4971	1.45618	1.53358	1.22526	1.29246	1.41806	1.55868	1.59622	1.3171	1.40296	1.40064	1.44418	1.5171	1.4513	1.12074	1.07854	1.33206	0.92654	1.47696	1.5668	1.52344	1.37544	1.42162	1.3484	1.42588	1.45478
90	2670	1.4103	1.3815	1.34404	0.94906	1.38672	1.5975	1.17156	1.5269	1.44516	1.4274	1.37326	1.42864	1.36766	1.22746	1.27692	1.09894	1.16036	1.56812	1.51704	1.4443	1.48862	1.38912	1.40566	1.45334	1.35182	1.50408	1.28308	0.89614	1.37136	1.58034	1.49114	1.57712	1.43962	1.42332	1.25336	1.5094	1.24976	1.53938	1.37798	1.41428	1.13756	1.49644	1.4868	1.63618	1.44316	1.4755	1.44044	1.46124	1.5049	1.32858	1.34594	1.265	1.46692	1.48814	1.4048	1.347	1.45636	1.4072	1.47904	1.46184	1.52722	1.06182	1.35644	1.21896	1.53016	1.51724	1.25518	1.4352	1.3812	1.45038	1.49772	1.45628	1.53424	1.22546	1.29504	1.41774	1.55914	1.59704	1.32004	1.40402	1.40096	1.44404	1.51758	1.45204	1.1216	1.07862	1.33138	0.92568	1.47828	1.56674	1.52468	1.37586	1.42156	1.34716	1.42658	1.45506
91	2700	1.41206	1.38286	1.34428	0.9486	1.38642	1.59754	1.1724	1.52782	1.44584	1.42762	1.37348	1.42942	1.36866	1.2292	1.27688	1.09674	1.15888	1.56858	1.5177	1.44368	1.48886	1.38946	1.4064	1.45454	1.35392	1.50558	1.28384	0.8968	1.37044	1.58096	1.49226	1.57798	1.43984	1.42388	1.25312	1.5104	1.2588	1.54028	1.37792	1.4145	1.13642	1.49688	1.48682	1.63672	1.44414	1.47658	1.44216	1.4622	1.50562	1.33008	1.347	1.26458	1.46756	1.4883	1.40618	1.348	1.45686	1.40652	1.47986	1.46244	1.5283	1.06398	1.3581	1.22042	1.53074	1.51858	1.2592	1.43744	1.38358	1.45072	1.49886	1.45712	1.5349	1.22654	1.29426	1.4172	1.55994	1.5979	1.32202	1.40486	1.40136	1.4447	1.519	1.45254	1.12396	1.07796	1.33106	0.9246	1.47896	1.5673	1.52574	1.3764	1.4219	1.34674	1.4276	1.45606
92	2730	1.41374	1.38346	1.34342	0.948	1.38608	1.59778	1.17384	1.5285	1.44564	1.42834	1.37422	1.4293	1.36982	1.23276	1.27792	1.09704	1.15768	1.5695	1.51858	1.44632	1.48958	1.38976	1.40602	1.45452	1.3546	1.50576	1.28336	0.89584	1.36954	1.5813	1.49262	1.57932	1.44	1.42444	1.25246	1.51102	1.26808	1.54052	1.37804	1.4141	1.13556	1.49774	1.48778	1.63768	1.4444	1.47666	1.44074	1.4629	1.5043	1.3252	1.34392	1.26088	1.46806	1.48906	1.40496	1.34592	1.4569	1.40618	1.48038	1.46284	1.52898	1.06266	1.35692	1.21934	1.53084	1.51892	1.25884	1.43728	1.38328	1.45026	1.49956	1.45794	1.5349	1.22234	1.29292	1.41532	1.56004	1.59798	1.32208	1.40412	1.40086	1.4438	1.51964	1.45328	1.12428	1.07694	1.3308	0.92366	1.48016	1.568	1.52732	1.37662	1.42206	1.34624	1.42822	1.45704
