time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
49	1440	0.1008	0.10198	0.10118	0.1029	0.10242	0.1031	0.10232	0.10058	0.10128	0.10002	0.1002	0.10432	0.10074	0.96038	1.20374	1.32886	0.57222	1.3159	1.41908	0.12262	0.11878	1.44046	0.09904	0.10094	0.10166	1.2679	1.2551	0.84648	0.22406	1.36098	1.35224	0.1336	0.12172	1.45254	0.09938	0.10134	0.10006	1.0326	1.28496	1.2753	1.37322	1.34218	1.41704	0.13934	0.12266	1.42776	0.09988	0.10144	0.10334	0.9402	1.36116	0.81144	1.3847	1.31184	1.37056	0.0993	0.10006	0.10038	0.10022	0.10178	0.1011	1.0641	1.18194	0.19682	0.6037	1.34488	1.37074	0.09882	0.10228	0.09994	0.1002	0.1002	0.09934	1.07766	1.4114	0.66164	1.36012	1.3684	1.36728	0.10076	0.10004	0.10058	0.1048	0.1026	0.10032	0.09966	0.09866	0.09862	0.09908	0.09972	0.10336	0.1018	0.10124	0.10048	0.10058	0.10458
50	1470	0.10098	0.10198	0.10128	0.10328	0.10274	0.10336	0.10256	0.10082	0.1016	0.10032	0.10042	0.10456	0.10088	0.9609	1.20774	1.33142	0.60328	1.31728	1.4211	0.12314	0.1189	1.44204	0.09914	0.1012	0.10174	1.27222	1.25984	0.8605	0.22928	1.3637	1.35438	0.13414	0.12182	1.45356	0.0994	0.1014	0.10012	1.03536	1.29022	1.27926	1.37726	1.34356	1.41978	0.13976	0.12268	1.42836	0.09986	0.1016	0.10352	0.9423	1.36442	0.82562	1.38926	1.31378	1.37184	0.09934	0.10012	0.10038	0.10028	0.10184	0.10116	1.06966	1.18596	0.19956	0.6394	1.34708	1.37256	0.09886	0.10236	0.09986	0.10016	0.1001	0.0994	1.0809	1.4139	0.68532	1.36236	1.3703	1.36878	0.10072	0.09994	0.10052	0.10478	0.10278	0.1003	0.09956	0.09862	0.09854	0.09906	0.0997	0.1034	0.1017	0.10122	0.10062	0.10074	0.10454
51	1500	0.10098	0.10178	0.10118	0.10296	0.10268	0.10326	0.10252	0.10078	0.1016	0.10026	0.10032	0.10458	0.10082	0.96254	1.21128	1.33278	0.63434	1.31898	1.42342	0.12326	0.11878	1.44268	0.099	0.101	0.1016	1.27344	1.263	0.86994	0.23444	1.36516	1.35558	0.13478	0.12174	1.4541	0.0993	0.10168	0.09986	1.03696	1.29352	1.2828	1.38046	1.3447	1.42138	0.14018	0.1226	1.42938	0.0998	0.1014	0.10338	0.9456	1.36756	0.83772	1.39358	1.3155	1.37296	0.09932	0.09998	0.10028	0.10022	0.1018	0.10118	1.07446	1.18974	0.20226	0.6732	1.34824	1.37392	0.09878	0.1023	0.09988	0.10014	0.1001	0.09922	1.08286	1.41548	0.70468	1.36496	1.37188	1.36964	0.10062	0.09992	0.10046	0.10468	0.10266	0.10046	0.09964	0.0985	0.0985	0.09904	0.0997	0.10348	0.10186	0.10116	0.10072	0.10056	0.10458
52	1530	0.10096	0.10192	0.10112	0.10284	0.10254	0.10316	0.10258	0.10082	0.10154	0.10024	0.10016	0.10434	0.1007	0.96472	1.21436	1.33428	0.6657	1.32016	1.42492	0.12352	0.1187	1.44402	0.09902	0.10114	0.10158	1.27568	1.26568	0.8779	0.23946	1.3652	1.35744	0.13512	0.12172	1.45488	0.09924	0.10134	0.09996	1.04026	1.2961	1.28774	1.38296	1.3461	1.42374	0.14052	0.12264	1.43	0.09978	0.1016	0.1032	0.9486	1.37018	0.84786	1.39578	1.31664	1.37464	0.09924	0.09996	0.10024	0.10008	0.1015	0.10102	1.07758	1.19448	0.20496	0.69846	1.34988	1.37534	0.0987	0.10218	0.09974	0.10002	0.10004	0.0991	1.0869	1.41566	0.7206	1.36494	1.37298	1.37054	0.10054	0.09978	0.10034	0.10442	0.1023	0.10046	0.09956	0.09844	0.09844	0.09886	0.09946	0.10324	0.10154	0.10114	0.10048	0.10046	0.1044
53	1560	0.10064	0.10156	0.10092	0.10278	0.10212	0.1029	0.10204	0.10044	0.10118	0.1	0.10004	0.10426	0.10062	0.96872	1.2177	1.33536	0.69596	1.32368	1.42686	0.12416	0.11872	1.44462	0.09904	0.10136	0.1014	1.27834	1.26922	0.88536	0.24538	1.36634	1.35968	0.1356	0.1218	1.45594	0.09934	0.10132	0.10006	1.04484	1.29534	1.29156	1.38444	1.34838	1.42556	0.14122	0.12272	1.43142	0.09986	0.10188	0.10332	0.94982	1.37164	0.85534	1.39826	1.31828	1.3758	0.09934	0.10004	0.10032	0.10024	0.1016	0.1012	1.08116	1.19698	0.20784	0.72336	1.35192	1.37736	0.09882	0.10242	0.0999	0.10012	0.10016	0.09936	1.09126	1.41648	0.73446	1.36484	1.37418	1.37196	0.1008	0.09996	0.1005	0.10468	0.10236	0.10068	0.09966	0.0986	0.09856	0.09902	0.09974	0.10352	0.1017	0.1013	0.10068	0.1006	0.10458
54	1590	0.10094	0.10184	0.1012	0.10318	0.1027	0.10342	0.10254	0.10078	0.10174	0.10028	0.10024	0.1046	0.10076	0.9705	1.22038	1.33626	0.72802	1.32486	1.42806	0.12472	0.11888	1.44584	0.09906	0.10142	0.10156	1.2808	1.27168	0.89154	0.25172	1.36702	1.36104	0.13628	0.12196	1.45638	0.09942	0.10152	0.09996	1.04696	1.30166	1.29548	1.38702	1.35042	1.42726	0.14168	0.12282	1.43192	0.09988	0.10168	0.10326	0.95272	1.37438	0.86326	1.40096	1.31918	1.3777	0.09936	0.10012	0.10036	0.10024	0.10176	0.10106	1.08282	1.20142	0.21068	0.74516	1.353	1.37898	0.09882	0.1024	0.09994	0.10014	0.10024	0.09928	1.09144	1.4187	0.7486	1.3679	1.37684	1.37294	0.10062	0.09996	0.10056	0.10464	0.10246	0.10084	0.09974	0.09858	0.0986	0.0991	0.0998	0.10334	0.10184	0.10134	0.10066	0.1006	0.10476
55	1620	0.10082	0.10176	0.10112	0.10316	0.1026	0.10316	0.10256	0.10074	0.1015	0.10016	0.10006	0.10422	0.10084	0.9704	1.22282	1.33894	0.75932	1.32488	1.42962	0.1252	0.11878	1.44644	0.09904	0.10108	0.1016	1.28238	1.27482	0.90032	0.25808	1.36866	1.36206	0.13672	0.12186	1.45764	0.09938	0.10138	0.10002	1.04704	1.30484	1.299	1.38898	1.34992	1.42874	0.14228	0.1228	1.43334	0.0998	0.10144	0.10324	0.9546	1.37684	0.87302	1.40594	1.3206	1.37854	0.09924	0.10002	0.1003	0.10018	0.1015	0.10112	1.08466	1.20484	0.21422	0.76396	1.35514	1.37994	0.09878	0.1023	0.09984	0.10008	0.10006	0.0992	1.09292	1.4211	0.761	1.37156	1.37812	1.3739	0.10072	0.09998	0.10048	0.10462	0.10248	0.1008	0.09964	0.09852	0.09844	0.099	0.09972	0.1033	0.10164	0.10128	0.10054	0.10044	0.10474
56	1650	0.10104	0.10196	0.10124	0.1032	0.10284	0.1035	0.1027	0.10088	0.10168	0.10034	0.1002	0.1044	0.10066	0.97058	1.2246	1.34078	0.78868	1.32646	1.43166	0.12558	0.11868	1.44756	0.099	0.10092	0.10164	1.28432	1.27618	0.90766	0.26524	1.36986	1.3639	0.1373	0.12192	1.45884	0.09932	0.10142	0.10008	1.04766	1.30846	1.30174	1.39158	1.35094	1.43124	0.14288	0.1228	1.4338	0.09978	0.10148	0.10344	0.95312	1.37934	0.88166	1.4092	1.3226	1.38012	0.09922	0.1	0.10024	0.10012	0.10162	0.10102	1.08612	1.20834	0.2176	0.77964	1.35596	1.38168	0.0987	0.10216	0.09978	0.10006	0.1	0.09916	1.09358	1.42232	0.77236	1.37384	1.38026	1.37496	0.10054	0.09986	0.10048	0.10454	0.10236	0.10102	0.09976	0.09852	0.09848	0.09896	0.09978	0.10334	0.10176	0.10126	0.1006	0.10058	0.10456
57	1680	0.1011	0.10184	0.10118	0.10316	0.1029	0.10332	0.10276	0.10096	0.10174	0.10044	0.1003	0.10448	0.10088	0.97134	1.22668	1.34242	0.81494	1.32724	1.43246	0.12628	0.11884	1.44868	0.09904	0.10124	0.10156	1.28626	1.2789	0.91768	0.273	1.37174	1.36484	0.138	0.122	1.46034	0.09938	0.10168	0.10014	1.04952	1.31194	1.30514	1.39304	1.35212	1.43302	0.14326	0.1229	1.43486	0.0998	0.10174	0.10344	0.95506	1.38138	0.8896	1.4122	1.32554	1.38108	0.09924	0.10002	0.1003	0.10018	0.10172	0.10126	1.08604	1.211	0.2217	0.79354	1.35724	1.3832	0.09876	0.10228	0.0998	0.10002	0.10026	0.09928	1.09302	1.42408	0.7819	1.37608	1.3818	1.37586	0.10078	0.10004	0.1005	0.10464	0.1026	0.10144	0.10002	0.0986	0.0985	0.0992	0.09984	0.10344	0.10182	0.10132	0.1008	0.10064	0.10506
58	1710	0.1013	0.10224	0.1015	0.10362	0.10322	0.10376	0.10308	0.10132	0.10222	0.10068	0.10042	0.10494	0.10098	0.97216	1.22878	1.34282	0.84002	1.3285	1.433	0.1267	0.11902	1.44888	0.09908	0.10114	0.102	1.28688	1.28088	0.92304	0.2808	1.37274	1.36618	0.13892	0.1222	1.46048	0.09936	0.1018	0.10022	1.052	1.31266	1.30726	1.39422	1.35308	1.43396	0.144	0.12296	1.43582	0.09982	0.10206	0.10352	0.955	1.38196	0.89446	1.41432	1.32724	1.3822	0.09922	0.1	0.10032	0.10016	0.10186	0.10142	1.08742	1.21316	0.2253	0.80594	1.35862	1.38466	0.09874	0.10224	0.09984	0.10006	0.1006	0.09928	1.09482	1.42426	0.79076	1.3767	1.38304	1.37634	0.1007	0.10004	0.10042	0.10466	0.10286	0.1017	0.1	0.09854	0.09854	0.09916	0.09992	0.10348	0.10178	0.1014	0.10072	0.10072	0.10532
59	1740	0.1013	0.10226	0.10148	0.10358	0.1033	0.1038	0.10298	0.10128	0.10216	0.1006	0.10042	0.10516	0.10102	0.973	1.2307	1.3441	0.8626	1.32876	1.4345	0.12702	0.11904	1.44978	0.09898	0.10142	0.10184	1.28852	1.28292	0.9301	0.28952	1.37398	1.36698	0.13956	0.12222	1.46094	0.09926	0.10172	0.1003	1.05286	1.31608	1.30942	1.39674	1.35442	1.43608	0.14426	0.12298	1.43596	0.09978	0.10202	0.10354	0.95518	1.38314	0.90176	1.41728	1.32824	1.3836	0.09926	0.10004	0.10028	0.10012	0.10188	0.10158	1.08722	1.2159	0.2297	0.81962	1.35956	1.38642	0.09878	0.10222	0.09984	0.10004	0.10034	0.09926	1.0932	1.4263	0.79892	1.37912	1.38484	1.37782	0.1008	0.1	0.10042	0.10472	0.10278	0.10174	0.10016	0.09854	0.0985	0.09922	0.10012	0.10358	0.10204	0.1014	0.10068	0.10072	0.10536
60	1770	0.1012	0.10214	0.10134	0.1035	0.10324	0.10374	0.10302	0.10124	0.10216	0.1007	0.1005	0.10532	0.10108	0.97332	1.23266	1.34572	0.88346	1.33002	1.43616	0.12776	0.11908	1.45024	0.09908	0.10124	0.10208	1.28944	1.28432	0.93416	0.29758	1.37436	1.36842	0.14032	0.12226	1.46198	0.09932	0.10178	0.10028	1.05424	1.3173	1.3113	1.3975	1.355	1.4374	0.1449	0.12292	1.43726	0.09978	0.10222	0.10346	0.95648	1.38454	0.90712	1.41952	1.32938	1.3847	0.09924	0.09994	0.10024	0.10016	0.10168	0.1014	1.08694	1.21762	0.2337	0.83358	1.36076	1.38758	0.0988	0.10214	0.09982	0.10002	0.10038	0.09928	1.09692	1.42674	0.80622	1.38056	1.38574	1.37802	0.10076	0.09988	0.10048	0.1046	0.10258	0.10224	0.1003	0.09852	0.09852	0.09926	0.10002	0.10348	0.10194	0.10132	0.10074	0.10086	0.1055
61	1800	0.10112	0.10188	0.10132	0.10338	0.10316	0.10392	0.1031	0.10112	0.1021	0.10058	0.10038	0.10518	0.10112	0.97474	1.23442	1.34618	0.8998	1.3311	1.4364	0.12818	0.1192	1.45066	0.099	0.10138	0.10216	1.29072	1.28512	0.93698	0.30604	1.3753	1.36934	0.14126	0.1224	1.46232	0.09926	0.10184	0.10032	1.05518	1.31732	1.31372	1.39928	1.35598	1.43828	0.14548	0.123	1.43746	0.09976	0.10196	0.1036	0.95726	1.386	0.91234	1.42208	1.3305	1.38544	0.0993	0.09996	0.10024	0.1002	0.10194	0.10168	1.08772	1.2196	0.23756	0.8476	1.36194	1.38822	0.09876	0.10226	0.09982	0.10006	0.10064	0.0993	1.09664	1.42682	0.81336	1.38152	1.3871	1.37898	0.10074	0.09978	0.10046	0.10466	0.10276	0.10234	0.1003	0.0986	0.09852	0.09928	0.10004	0.10362	0.10184	0.10132	0.10082	0.10092	0.10564
62	1830	0.1015	0.10242	0.10154	0.10384	0.10334	0.10408	0.10314	0.10146	0.1023	0.10084	0.10056	0.1057	0.10152	0.97614	1.23482	1.3466	0.915	1.33014	1.43762	0.1289	0.11924	1.4505	0.09904	0.1016	0.1021	1.2908	1.28562	0.93782	0.31574	1.37634	1.37136	0.1421	0.12246	1.46296	0.09932	0.10224	0.10052	1.05736	1.3195	1.31584	1.40058	1.3573	1.44032	0.14598	0.12308	1.43804	0.09976	0.1023	0.10366	0.95614	1.38708	0.91484	1.42392	1.33196	1.38674	0.09922	0.1	0.10028	0.10014	0.10198	0.10186	1.08562	1.22196	0.24264	0.8572	1.3628	1.38946	0.0987	0.10214	0.09976	0.10008	0.10092	0.09932	1.09596	1.4266	0.81932	1.3806	1.38796	1.37972	0.10072	0.09982	0.10042	0.10464	0.10292	0.10276	0.1004	0.09854	0.09844	0.09932	0.10032	0.1036	0.10216	0.10138	0.1008	0.1009	0.10608
63	1860	0.1015	0.10238	0.10156	0.104	0.1036	0.10428	0.1034	0.10168	0.10252	0.10098	0.10068	0.10588	0.10126	0.97646	1.23596	1.34764	0.92992	1.33098	1.4388	0.12938	0.11916	1.45184	0.0989	0.1017	0.10256	1.29176	1.2865	0.93974	0.32592	1.37716	1.37182	0.14304	0.1226	1.4634	0.0992	0.10224	0.10038	1.05776	1.3191	1.31766	1.40238	1.3578	1.44172	0.14688	0.12302	1.4388	0.0997	0.10242	0.10366	0.95696	1.3882	0.91684	1.42482	1.33322	1.38752	0.09918	0.09986	0.1002	0.10004	0.10196	0.10208	1.08664	1.2222	0.24784	0.86758	1.36414	1.3909	0.0986	0.10204	0.0997	0.10002	0.10078	0.09922	1.09386	1.4287	0.82892	1.38326	1.38934	1.38106	0.10062	0.0998	0.10032	0.10466	0.10278	0.10278	0.1004	0.09848	0.09838	0.09922	0.10024	0.10368	0.10184	0.10132	0.101	0.10092	0.10556
64	1890	0.10168	0.10244	0.10174	0.10402	0.10368	0.10428	0.1035	0.10178	0.10278	0.10122	0.10076	0.10616	0.10146	0.97764	1.2378	1.34856	0.94256	1.3321	1.44014	0.13032	0.11934	1.45242	0.09904	0.10196	0.10226	1.29232	1.28712	0.93876	0.33628	1.37814	1.3728	0.14366	0.12262	1.46396	0.09934	0.10246	0.10066	1.05952	1.3216	1.31908	1.40302	1.35916	1.44286	0.14758	0.12306	1.43956	0.09982	0.10254	0.10384	0.95852	1.3883	0.91612	1.42578	1.33388	1.38904	0.09926	0.10004	0.1003	0.1002	0.10198	0.10212	1.08606	1.22406	0.25298	0.8778	1.36528	1.392	0.09878	0.10216	0.09984	0.10014	0.10094	0.0994	1.09704	1.42944	0.83492	1.38332	1.3905	1.38206	0.10076	0.10004	0.10052	0.10476	0.1032	0.10318	0.10058	0.09862	0.09856	0.0994	0.10034	0.10378	0.10192	0.10144	0.10124	0.10104	0.1064
65	1920	0.10184	0.10246	0.10168	0.10402	0.10368	0.10444	0.10374	0.10184	0.10294	0.10138	0.10078	0.10616	0.1015	0.97806	1.23838	1.34984	0.95508	1.33334	1.44086	0.13104	0.11948	1.45378	0.099	0.10266	0.10266	1.2931	1.2871	0.93866	0.34692	1.37938	1.37474	0.14494	0.12282	1.46444	0.09928	0.10282	0.10058	1.0606	1.32306	1.32122	1.40436	1.3606	1.44484	0.14838	0.12324	1.44052	0.09986	0.10266	0.10386	0.9581	1.38996	0.91744	1.4279	1.33566	1.38988	0.09924	0.10002	0.10026	0.10012	0.10222	0.10216	1.08546	1.2245	0.25892	0.8897	1.36596	1.3932	0.09876	0.10222	0.09986	0.10012	0.10104	0.0994	1.0975	1.43094	0.8406	1.38568	1.39186	1.3828	0.10068	0.10004	0.10044	0.10484	0.10306	0.1035	0.1007	0.09866	0.0986	0.09938	0.1005	0.10374	0.10198	0.10156	0.10116	0.1011	0.10612
66	1950	0.1018	0.10246	0.10172	0.1041	0.10376	0.10438	0.10362	0.10182	0.1028	0.1013	0.1008	0.10628	0.10142	0.97974	1.23946	1.35042	0.9672	1.33446	1.44228	0.13192	0.11942	1.45426	0.09898	0.10202	0.1025	1.29338	1.28696	0.9384	0.35856	1.38016	1.3751	0.14568	0.12286	1.4651	0.0993	0.10252	0.1006	1.06138	1.3252	1.32252	1.40568	1.3616	1.4461	0.14908	0.1232	1.44102	0.09974	0.10304	0.10354	0.9601	1.39012	0.91632	1.42826	1.33566	1.39052	0.09922	0.09992	0.10024	0.10008	0.10196	0.10198	1.085	1.22542	0.26526	0.9029	1.36616	1.39428	0.09874	0.10214	0.09974	0.09996	0.10186	0.09934	1.09672	1.43122	0.84298	1.38608	1.39242	1.38346	0.10054	0.09984	0.10046	0.10478	0.1031	0.10358	0.10064	0.09862	0.09854	0.09934	0.10028	0.10372	0.1019	0.1015	0.10116	0.10086	0.10614
67	1980	0.10166	0.10234	0.10148	0.10396	0.10376	0.10438	0.10344	0.10174	0.10292	0.10122	0.10064	0.10618	0.10138	0.97924	1.24016	1.3513	0.97898	1.3351	1.44298	0.13228	0.11942	1.45432	0.09886	0.10184	0.10238	1.29432	1.2876	0.93802	0.37154	1.38096	1.3757	0.1466	0.1229	1.46596	0.09916	0.10264	0.10062	1.06186	1.32802	1.32418	1.40682	1.36222	1.447	0.14998	0.12324	1.4415	0.09968	0.10248	0.10366	0.95966	1.39096	0.91652	1.43016	1.33762	1.39162	0.09912	0.09982	0.10014	0.1	0.10216	0.1018	1.08592	1.22648	0.27212	0.91192	1.36786	1.39498	0.09866	0.10208	0.09964	0.09992	0.10084	0.0993	1.09872	1.43138	0.8451	1.38632	1.39346	1.38442	0.10046	0.09968	0.10034	0.10448	0.1029	0.10356	0.10056	0.0985	0.09846	0.09934	0.10036	0.10364	0.10192	0.10138	0.101	0.10094	0.1061
68	2010	0.10168	0.10244	0.10168	0.10384	0.10378	0.10434	0.10354	0.10192	0.10302	0.10146	0.10072	0.10624	0.1013	0.98008	1.24012	1.35162	0.98836	1.3355	1.4438	0.13328	0.11954	1.45456	0.0989	0.10178	0.10218	1.29466	1.28666	0.93768	0.38394	1.38134	1.37692	0.1476	0.12282	1.46606	0.09918	0.10238	0.1007	1.0624	1.32942	1.32494	1.40762	1.36284	1.44828	0.15084	0.12326	1.44206	0.09968	0.1026	0.10376	0.96036	1.39218	0.91662	1.43184	1.33856	1.3926	0.09912	0.09992	0.10012	0.10002	0.10208	0.10194	1.08358	1.22716	0.2795	0.92232	1.36814	1.39578	0.09864	0.10206	0.09964	0.09986	0.10108	0.0993	1.09758	1.432	0.84604	1.38762	1.39492	1.38518	0.10048	0.09972	0.10032	0.10454	0.10304	0.10358	0.10054	0.09852	0.09848	0.09928	0.1003	0.1036	0.1018	0.10144	0.10084	0.10088	0.10622
69	2040	0.10194	0.10232	0.10172	0.10418	0.10398	0.10464	0.10376	0.1021	0.1032	0.1015	0.1008	0.10638	0.10148	0.9807	1.2417	1.35272	0.9978	1.33704	1.44524	0.13408	0.11954	1.45588	0.09908	0.10204	0.10248	1.295	1.28628	0.93688	0.3973	1.38228	1.37782	0.14882	0.1232	1.46752	0.09928	0.1029	0.10064	1.06278	1.32872	1.3262	1.40894	1.3642	1.45	0.15162	0.1234	1.44292	0.09974	0.10288	0.1038	0.96136	1.3928	0.9162	1.433	1.33924	1.39378	0.09924	0.09996	0.10024	0.10012	0.10228	0.10212	1.08446	1.22748	0.28778	0.93092	1.36932	1.39694	0.09874	0.10222	0.09982	0.10006	0.10152	0.09934	1.1003	1.43288	0.8474	1.38808	1.39584	1.38574	0.10058	0.0998	0.10042	0.10456	0.10298	0.10412	0.10074	0.09862	0.09862	0.09958	0.1005	0.10378	0.10216	0.10164	0.10122	0.10114	0.10656
70	2070	0.102	0.10266	0.10192	0.10452	0.10424	0.10468	0.10414	0.10244	0.10342	0.10166	0.10096	0.1066	0.10162	0.98128	1.24192	1.35338	1.00628	1.33734	1.44612	0.13514	0.11986	1.45626	0.099	0.1022	0.10268	1.2953	1.2865	0.93678	0.41278	1.38376	1.37896	0.15008	0.12324	1.46798	0.09926	0.10286	0.1009	1.06426	1.33014	1.32772	1.41016	1.36534	1.45134	0.15232	0.12356	1.44404	0.09976	0.10284	0.10386	0.96142	1.39306	0.91514	1.43404	1.3402	1.39496	0.09924	0.09998	0.10026	0.10014	0.10216	0.1024	1.08144	1.22878	0.2975	0.93732	1.3698	1.39838	0.09878	0.1022	0.0998	0.10006	0.1012	0.09944	1.10006	1.43388	0.8473	1.38936	1.39718	1.38686	0.10068	0.09992	0.10044	0.10474	0.10316	0.1047	0.101	0.09878	0.0987	0.09966	0.1007	0.10392	0.1022	0.1017	0.10144	0.10124	0.10678
71	2100	0.10202	0.1024	0.10174	0.10424	0.10414	0.10486	0.10392	0.10244	0.10344	0.1017	0.10092	0.10674	0.1017	0.98258	1.24244	1.3542	1.01392	1.33848	1.44698	0.13604	0.11976	1.45658	0.099	0.10192	0.10244	1.29568	1.2857	0.9353	0.42804	1.38354	1.38034	0.15116	0.12332	1.4684	0.09934	0.10286	0.10078	1.06502	1.3326	1.3286	1.41126	1.3652	1.45254	0.15302	0.1236	1.44458	0.09982	0.10334	0.10394	0.96194	1.39398	0.91466	1.43488	1.34094	1.3955	0.09936	0.10002	0.10026	0.10016	0.10234	0.10224	1.08196	1.2292	0.30682	0.93996	1.37096	1.3994	0.09876	0.1023	0.09984	0.10004	0.1014	0.09944	1.10072	1.43358	0.84784	1.38876	1.3978	1.38802	0.10072	0.1	0.10048	0.10466	0.10314	0.10482	0.10092	0.0988	0.09874	0.09962	0.1006	0.1038	0.10214	0.10176	0.10122	0.1013	0.10682
72	2130	0.10216	0.10268	0.10194	0.10446	0.10426	0.10478	0.10424	0.10256	0.10368	0.10192	0.10104	0.10706	0.1017	0.98356	1.2431	1.35434	1.02062	1.3386	1.44768	0.13682	0.1198	1.45788	0.09888	0.10192	0.10222	1.2958	1.28496	0.93426	0.4444	1.38362	1.38084	0.15246	0.12316	1.46888	0.09926	0.1027	0.1008	1.06506	1.33474	1.3299	1.41202	1.36616	1.45384	0.15374	0.12354	1.4458	0.09974	0.10288	0.10414	0.95938	1.39486	0.91522	1.43752	1.34296	1.39676	0.09922	0.09992	0.1002	0.10008	0.10216	0.10244	1.07996	1.22986	0.31738	0.94396	1.37172	1.40078	0.09866	0.1022	0.09978	0.10002	0.10134	0.09938	1.10088	1.43468	0.84774	1.38942	1.39876	1.38882	0.10066	0.09984	0.10044	0.1045	0.1031	0.10498	0.10098	0.09872	0.09866	0.09962	0.10068	0.10386	0.10218	0.10168	0.10128	0.1013	0.10672
73	2160	0.10218	0.10276	0.10182	0.10432	0.10446	0.10512	0.1043	0.10262	0.1037	0.10192	0.10102	0.10692	0.10164	0.9836	1.24336	1.35566	1.02786	1.33992	1.44894	0.1379	0.11998	1.45816	0.09898	0.10204	0.10256	1.29584	1.2847	0.9351	0.463	1.38556	1.3818	0.15422	0.12338	1.46954	0.0993	0.10294	0.1009	1.06586	1.3349	1.33062	1.4134	1.36758	1.45486	0.1546	0.12366	1.44618	0.09976	0.10288	0.10414	0.9603	1.39554	0.9142	1.43818	1.34402	1.39776	0.09916	0.09998	0.10026	0.1001	0.1024	0.10224	1.07866	1.23036	0.32872	0.94734	1.37238	1.4018	0.09872	0.10216	0.09976	0.1	0.10134	0.09948	1.09916	1.4363	0.84772	1.39118	1.40004	1.3898	0.10074	0.1	0.10042	0.10482	0.10322	0.10484	0.101	0.09882	0.09866	0.09966	0.10072	0.10396	0.10224	0.10172	0.10128	0.1012	0.1065
74	2190	0.10214	0.1026	0.10196	0.10436	0.10422	0.10506	0.1044	0.10272	0.10364	0.102	0.101	0.10744	0.10178	0.98356	1.24314	1.35602	1.03192	1.33926	1.44902	0.13872	0.11986	1.45884	0.09886	0.10222	0.10254	1.29626	1.28386	0.93384	0.48196	1.38602	1.38274	0.15544	0.12344	1.47028	0.09922	0.10304	0.1009	1.06648	1.33398	1.33124	1.41404	1.36828	1.4557	0.15574	0.12372	1.4468	0.09974	0.10304	0.10394	0.96156	1.3955	0.91206	1.43852	1.34486	1.39846	0.0991	0.09988	0.10018	0.10008	0.1023	0.10224	1.07796	1.2304	0.34006	0.9496	1.37324	1.40274	0.0986	0.10206	0.0997	0.09998	0.1015	0.09946	1.10004	1.43564	0.8469	1.39132	1.40118	1.39072	0.1007	0.09988	0.1004	0.10474	0.10334	0.10512	0.10108	0.09878	0.09866	0.0996	0.1007	0.10388	0.10208	0.10174	0.10134	0.10118	0.10648
75	2220	0.10236	0.10274	0.10182	0.10438	0.10428	0.10512	0.10434	0.1025	0.10348	0.10186	0.101	0.10704	0.10192	0.98452	1.24326	1.3565	1.03496	1.33988	1.45058	0.14014	0.12006	1.4594	0.09892	0.10242	0.1027	1.29704	1.28344	0.93368	0.50166	1.38722	1.38374	0.1573	0.12352	1.4711	0.09926	0.10302	0.10078	1.06642	1.33804	1.33228	1.41558	1.36926	1.45682	0.15688	0.12372	1.44682	0.0997	0.10284	0.10406	0.96278	1.39544	0.90934	1.43854	1.34496	1.39968	0.0992	0.09996	0.10022	0.10002	0.10254	0.10268	1.0757	1.23104	0.35348	0.9528	1.37418	1.40414	0.09866	0.10212	0.09974	0.10002	0.1019	0.09948	1.09812	1.43832	0.84774	1.39412	1.4023	1.39178	0.10066	0.09992	0.10042	0.10468	0.10338	0.10556	0.10128	0.09886	0.0988	0.09986	0.10092	0.10408	0.1022	0.1019	0.1015	0.1014	0.107
76	2250	0.10244	0.10276	0.10198	0.10444	0.10434	0.10528	0.1044	0.10272	0.1039	0.10222	0.10104	0.10724	0.1019	0.98476	1.2437	1.3571	1.03912	1.33994	1.4512	0.14132	0.1203	1.46022	0.09892	0.10222	0.10292	1.29672	1.283	0.93234	0.52436	1.38798	1.38456	0.15888	0.12362	1.4719	0.09924	0.10304	0.10096	1.06738	1.33684	1.33284	1.41644	1.37046	1.45834	0.15792	0.12388	1.44754	0.09972	0.10276	0.10404	0.96054	1.39654	0.90886	1.44028	1.34634	1.40062	0.09914	0.09996	0.1002	0.10006	0.10242	0.10254	1.07582	1.23088	0.367	0.95404	1.37534	1.40538	0.0987	0.1021	0.09976	0.1	0.1014	0.09952	1.09944	1.43756	0.84692	1.39396	1.40332	1.39266	0.1008	0.09992	0.10042	0.10482	0.10332	0.10556	0.1013	0.09886	0.09876	0.09992	0.10104	0.10432	0.10246	0.10186	0.10158	0.10152	0.10718
