time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
49	1440	0.09928	0.0974	0.09772	0.09758	0.09748	0.09748	0.09826	0.09936	0.09684	0.09818	0.09896	0.09834	0.09674	1.26536	1.32994	0.97566	1.02724	1.37682	1.37592	1.445	0.97282	1.41294	0.0959	0.09658	0.09928	1.21272	1.38056	0.96458	1.1351	1.4022	1.39104	1.44072	1.09768	1.40526	0.0957	0.09642	0.09616	1.34964	1.3592	1.06364	1.20262	1.38302	1.40152	1.45584	0.97454	1.45608	0.09596	0.09594	0.09594	1.37482	1.351	1.13474	1.13462	1.38796	1.40588	0.0955	0.09604	0.09624	0.096	0.09684	0.0964	1.3516	1.35004	1.03502	1.22494	1.397	1.40524	0.09648	0.096	0.09616	0.09722	0.09852	0.09552	1.33616	1.36686	0.96682	1.09722	1.39192	1.37556	0.09584	0.09554	0.09714	0.0974	0.09654	0.09634	0.09586	0.09688	0.09594	0.09492	0.0949	0.0948	0.0948	0.095	0.0966	0.09668	0.0956
50	1470	0.0994	0.09746	0.09772	0.09778	0.09742	0.09766	0.09832	0.09944	0.09694	0.09824	0.099	0.0984	0.09686	1.26664	1.33084	0.99012	1.0481	1.37786	1.37688	1.44574	0.9941	1.41448	0.09574	0.09648	0.09896	1.2143	1.38144	0.99116	1.15738	1.40308	1.39184	1.44182	1.11832	1.40626	0.09562	0.09626	0.096	1.35118	1.35972	1.07914	1.20356	1.38402	1.4022	1.45626	0.9976	1.45696	0.09584	0.09578	0.09574	1.37588	1.35198	1.15006	1.15484	1.38798	1.40638	0.0954	0.096	0.09612	0.09594	0.09672	0.09636	1.35246	1.35104	1.04916	1.23106	1.3975	1.40562	0.09638	0.09594	0.09602	0.0972	0.09844	0.09544	1.33732	1.36746	0.98546	1.11338	1.39216	1.37674	0.0958	0.09554	0.09718	0.09744	0.09658	0.09644	0.09594	0.09696	0.096	0.09502	0.09494	0.09488	0.0949	0.09504	0.09612	0.09674	0.0957
51	1500	0.0994	0.09742	0.09782	0.09788	0.09764	0.09772	0.09846	0.09942	0.09706	0.09798	0.09882	0.09834	0.09686	1.26808	1.332	1.00384	1.06762	1.37896	1.37798	1.4469	1.01772	1.41548	0.09586	0.09662	0.09926	1.21538	1.38304	1.0189	1.1776	1.40434	1.39288	1.44234	1.13674	1.40704	0.09574	0.09644	0.0961	1.3528	1.36066	1.0922	1.20258	1.38502	1.40308	1.45628	1.02128	1.4583	0.096	0.09582	0.09584	1.37648	1.35296	1.16282	1.1723	1.3891	1.4076	0.0955	0.09606	0.09622	0.09608	0.09692	0.09648	1.35356	1.35224	1.06168	1.236	1.39848	1.4065	0.09652	0.09606	0.09616	0.09732	0.09858	0.09562	1.33866	1.36906	1.00326	1.12776	1.39362	1.37802	0.09598	0.09572	0.09732	0.09762	0.0967	0.09664	0.09602	0.09708	0.09616	0.09518	0.09508	0.095	0.095	0.09524	0.098	0.09682	0.09584
52	1530	0.0993	0.09718	0.09756	0.0975	0.09742	0.09748	0.09818	0.09924	0.09698	0.09816	0.09888	0.09844	0.09676	1.26918	1.33296	1.01526	1.08486	1.3801	1.3794	1.44714	1.04074	1.41654	0.0959	0.09684	0.09948	1.21706	1.3839	1.04558	1.1928	1.40522	1.3936	1.44318	1.15218	1.40824	0.09582	0.09648	0.0961	1.35334	1.36132	1.10286	1.20114	1.38584	1.40388	1.45652	1.04738	1.45904	0.09604	0.09592	0.09596	1.37808	1.35404	1.1705	1.18612	1.38962	1.4089	0.09558	0.0961	0.09632	0.09614	0.09696	0.09652	1.35424	1.35294	1.06948	1.2375	1.3991	1.40766	0.09654	0.09618	0.09626	0.09722	0.0986	0.09564	1.33936	1.36946	1.01602	1.13624	1.39432	1.37892	0.09596	0.09574	0.0973	0.0976	0.09678	0.0968	0.09608	0.09712	0.09622	0.0952	0.09518	0.09504	0.09506	0.0952	0.09676	0.0969	0.09584
53	1560	0.0997	0.09736	0.0978	0.09782	0.09746	0.0976	0.09838	0.09942	0.09716	0.09832	0.0991	0.0985	0.09712	1.26976	1.33354	1.02178	1.09796	1.38096	1.38022	1.44832	1.06322	1.41724	0.09584	0.09692	0.09948	1.2195	1.38518	1.07102	1.20572	1.40542	1.395	1.44384	1.16402	1.409	0.09574	0.09646	0.09634	1.3542	1.36194	1.11002	1.1984	1.38682	1.4048	1.45702	1.0737	1.45964	0.09594	0.09584	0.0959	1.37842	1.35458	1.17614	1.19736	1.39092	1.40972	0.09544	0.09608	0.09622	0.09598	0.09688	0.09662	1.35522	1.35354	1.07514	1.23886	1.40002	1.40842	0.09636	0.09602	0.09618	0.0971	0.09854	0.0955	1.3401	1.37034	1.02736	1.14254	1.39512	1.3802	0.09586	0.0956	0.09724	0.09746	0.09666	0.0973	0.09604	0.09706	0.09606	0.0951	0.09496	0.09492	0.09496	0.09506	0.09692	0.0968	0.0958
54	1590	0.0992	0.09722	0.09772	0.09784	0.09718	0.09736	0.098	0.09896	0.09698	0.09802	0.09874	0.09816	0.09674	1.2711	1.33504	1.02546	1.10652	1.38204	1.3811	1.44942	1.08484	1.41902	0.0958	0.09664	0.09906	1.2193	1.38588	1.09448	1.21426	1.40654	1.39542	1.44506	1.17298	1.41026	0.0958	0.09634	0.0961	1.3561	1.36358	1.1117	1.19824	1.38732	1.40586	1.45882	1.10112	1.46114	0.09602	0.09588	0.09596	1.3799	1.35626	1.1817	1.20732	1.3917	1.41056	0.09554	0.09606	0.09626	0.09614	0.09692	0.0965	1.35624	1.3554	1.08134	1.2395	1.40158	1.40958	0.09652	0.09606	0.09616	0.09726	0.09864	0.09552	1.34172	1.37164	1.03876	1.14798	1.39666	1.38134	0.09598	0.0957	0.09728	0.09758	0.09672	0.09698	0.09608	0.09708	0.09612	0.09514	0.0951	0.09504	0.09502	0.09518	0.0972	0.09684	0.09582
55	1620	0.09956	0.0973	0.09786	0.0979	0.09744	0.09762	0.09828	0.09924	0.09714	0.09798	0.09892	0.09834	0.09696	1.27192	1.33544	1.027	1.11276	1.38238	1.38212	1.45046	1.10282	1.41926	0.09576	0.09672	0.09942	1.21988	1.387	1.11526	1.2202	1.40754	1.39676	1.44544	1.17738	1.4109	0.09568	0.09652	0.09628	1.35724	1.36406	1.11302	1.19658	1.38776	1.40704	1.45962	1.1248	1.46172	0.09592	0.09584	0.09596	1.38128	1.35752	1.1834	1.21234	1.3921	1.4108	0.0955	0.09606	0.0962	0.09606	0.09694	0.09664	1.35738	1.35562	1.0836	1.23946	1.4025	1.41006	0.09646	0.09608	0.09626	0.09722	0.0986	0.09558	1.3422	1.3725	1.04576	1.14992	1.39704	1.38184	0.09594	0.09568	0.0973	0.09756	0.09674	0.09744	0.09624	0.09714	0.0961	0.0952	0.0951	0.09502	0.09498	0.09516	0.09574	0.09692	0.09584
56	1650	0.09974	0.09762	0.09802	0.09808	0.09746	0.09772	0.0984	0.0993	0.09734	0.09808	0.099	0.09848	0.09708	1.27302	1.33638	1.02728	1.1153	1.38318	1.38302	1.45016	1.11626	1.41916	0.09572	0.0966	0.09962	1.2202	1.3876	1.13262	1.22348	1.4082	1.39782	1.44574	1.17944	1.41166	0.09562	0.09656	0.09638	1.35814	1.36524	1.11296	1.1932	1.38836	1.40756	1.45888	1.1439	1.46226	0.09588	0.09582	0.09602	1.38154	1.35758	1.1852	1.21596	1.39334	1.41232	0.09548	0.09608	0.0963	0.09608	0.09692	0.0967	1.35824	1.35672	1.08624	1.23896	1.40238	1.4113	0.09638	0.09606	0.09616	0.09716	0.09862	0.09556	1.34348	1.37342	1.05154	1.15124	1.39878	1.38316	0.09596	0.09566	0.09734	0.09758	0.09678	0.0976	0.09622	0.09712	0.09612	0.09514	0.095	0.09502	0.09502	0.0952	0.09754	0.09694	0.0959
57	1680	0.10004	0.0976	0.0981	0.09844	0.09774	0.098	0.09866	0.09958	0.09748	0.09814	0.09918	0.09852	0.09732	1.27354	1.33648	1.02632	1.1176	1.38364	1.38332	1.45054	1.12642	1.4203	0.09586	0.09666	0.09976	1.22004	1.38824	1.14562	1.2258	1.40896	1.3986	1.44646	1.18108	1.4122	0.09576	0.09668	0.09654	1.35844	1.36606	1.11368	1.19144	1.3895	1.4072	1.46042	1.16102	1.46322	0.096	0.09596	0.09606	1.38246	1.35826	1.18458	1.2173	1.39348	1.41278	0.09556	0.09616	0.09634	0.09606	0.09702	0.09682	1.35838	1.35734	1.0867	1.23684	1.40342	1.412	0.09654	0.09606	0.09626	0.09734	0.09864	0.09568	1.344	1.37384	1.05454	1.15154	1.399	1.38314	0.09594	0.09566	0.09732	0.09758	0.09678	0.098	0.09636	0.09722	0.0962	0.09528	0.09512	0.09504	0.09504	0.0952	0.09682	0.09694	0.09596
58	1710	0.10026	0.0977	0.09828	0.09858	0.0978	0.09808	0.09874	0.09948	0.09778	0.09834	0.09934	0.09876	0.09734	1.27386	1.33736	1.02568	1.1183	1.38398	1.38426	1.45136	1.1329	1.4213	0.09596	0.09702	0.10012	1.22154	1.38868	1.15506	1.22526	1.4093	1.39926	1.44684	1.18196	1.41296	0.09582	0.09678	0.09652	1.35936	1.36654	1.11246	1.18918	1.38946	1.40904	1.46106	1.17448	1.46406	0.09598	0.096	0.09618	1.38296	1.3586	1.18362	1.21976	1.39438	1.41392	0.09562	0.09616	0.0963	0.09612	0.09696	0.09696	1.35898	1.3577	1.08648	1.2353	1.4041	1.41276	0.09656	0.09616	0.09628	0.09738	0.09868	0.09572	1.34476	1.37452	1.05668	1.15168	1.39992	1.38476	0.09604	0.09584	0.09738	0.09772	0.09678	0.09814	0.0964	0.09728	0.0962	0.09538	0.09514	0.09512	0.09512	0.09526	0.09622	0.0971	0.09606
59	1740	0.10044	0.09774	0.0984	0.09876	0.09802	0.0983	0.09894	0.09974	0.09812	0.0986	0.09958	0.099	0.09744	1.27488	1.33812	1.02388	1.1177	1.38462	1.38492	1.45122	1.13708	1.422	0.0959	0.0971	0.10012	1.2221	1.38974	1.16204	1.22424	1.40992	1.39944	1.4478	1.18148	1.41408	0.0958	0.0969	0.09686	1.36028	1.36684	1.1116	1.1861	1.39034	1.40974	1.46132	1.184	1.4645	0.09604	0.09608	0.0964	1.3845	1.35928	1.18312	1.2196	1.3955	1.41456	0.09564	0.0962	0.09638	0.09622	0.09708	0.0971	1.36022	1.35866	1.08552	1.2333	1.40476	1.4135	0.0966	0.09622	0.09638	0.09742	0.09876	0.09584	1.3456	1.37548	1.05812	1.15114	1.4011	1.38564	0.09612	0.0959	0.0975	0.09774	0.09688	0.09876	0.09672	0.09756	0.09632	0.09558	0.09538	0.09518	0.0952	0.0954	0.09722	0.09714	0.09618
60	1770	0.10078	0.09802	0.0986	0.09914	0.09828	0.09854	0.09896	0.0997	0.09806	0.0985	0.09948	0.09886	0.09752	1.27566	1.33842	1.02228	1.11778	1.38536	1.38536	1.45152	1.13988	1.42186	0.09574	0.09694	0.09992	1.22218	1.3896	1.16702	1.22316	1.41046	1.39972	1.44766	1.18096	1.4143	0.09562	0.09676	0.09678	1.3609	1.3676	1.10982	1.18386	1.39056	1.41016	1.4605	1.1908	1.46486	0.09592	0.09594	0.09628	1.38456	1.35946	1.18194	1.21934	1.39524	1.415	0.09542	0.09606	0.09624	0.09606	0.0969	0.09694	1.3603	1.35904	1.08516	1.23156	1.40524	1.41392	0.09632	0.09604	0.09614	0.09716	0.09852	0.09562	1.3464	1.37544	1.05788	1.15068	1.40112	1.3858	0.09578	0.09564	0.0972	0.09748	0.0968	0.09852	0.09642	0.09726	0.09608	0.09538	0.0951	0.09492	0.095	0.09522	0.0977	0.09692	0.096
61	1800	0.10062	0.09802	0.09852	0.09926	0.09804	0.0985	0.09886	0.09966	0.09814	0.09862	0.0996	0.09904	0.09752	1.27634	1.3387	1.0202	1.11614	1.3859	1.38576	1.45178	1.14108	1.42256	0.09584	0.09716	0.1002	1.22254	1.38982	1.1707	1.22228	1.41074	1.40066	1.4482	1.17956	1.41508	0.0957	0.09688	0.09678	1.36128	1.36812	1.10858	1.18118	1.39098	1.41076	1.46108	1.19502	1.4653	0.09602	0.09598	0.09636	1.38508	1.36032	1.18066	1.21802	1.39642	1.41578	0.0955	0.0961	0.09622	0.0961	0.09694	0.09722	1.36134	1.35976	1.08386	1.22952	1.40578	1.41494	0.0964	0.09608	0.09622	0.09722	0.09858	0.0957	1.34716	1.3762	1.05814	1.1495	1.40226	1.387	0.09588	0.09572	0.09736	0.09758	0.0969	0.09902	0.09662	0.09744	0.0962	0.0956	0.09526	0.09508	0.09504	0.09528	0.09684	0.09706	0.09606
62	1830	0.10074	0.09794	0.09846	0.0989	0.09796	0.09828	0.09886	0.09952	0.09808	0.0984	0.09938	0.09886	0.0976	1.27728	1.33982	1.01934	1.11624	1.38658	1.38708	1.45256	1.14242	1.42338	0.09574	0.09702	0.09996	1.22374	1.39142	1.17306	1.2215	1.41132	1.40162	1.4492	1.1795	1.41578	0.09568	0.09684	0.09682	1.3621	1.36908	1.1077	1.17946	1.39204	1.41188	1.46156	1.19894	1.46594	0.09592	0.096	0.09632	1.38596	1.36076	1.17988	1.21834	1.39696	1.41706	0.09552	0.09618	0.09628	0.09612	0.09696	0.09722	1.362	1.36052	1.08304	1.22884	1.4066	1.41606	0.0965	0.09608	0.0962	0.09718	0.09866	0.09568	1.34828	1.37692	1.05794	1.14908	1.40296	1.38826	0.09592	0.09568	0.09736	0.09756	0.0969	0.09922	0.09676	0.09744	0.09616	0.09548	0.0952	0.09512	0.0951	0.09534	0.097	0.09702	0.09622
63	1860	0.10092	0.09804	0.0986	0.09908	0.09808	0.09862	0.0993	0.09964	0.09846	0.0985	0.09974	0.09918	0.09784	1.27744	1.34012	1.01674	1.11478	1.38658	1.3867	1.45244	1.1421	1.4233	0.09576	0.0972	0.10024	1.22272	1.39142	1.17506	1.2202	1.41166	1.40192	1.44902	1.17824	1.41606	0.09574	0.09708	0.09684	1.36264	1.36902	1.10606	1.17668	1.39232	1.41216	1.46112	1.2001	1.46656	0.09598	0.09606	0.0964	1.3862	1.36112	1.1777	1.2171	1.39676	1.41686	0.09544	0.09604	0.0962	0.09604	0.09702	0.09738	1.36242	1.36052	1.08306	1.22868	1.4067	1.4163	0.09644	0.0961	0.09628	0.09738	0.09868	0.09576	1.34822	1.37708	1.05804	1.14836	1.4035	1.38918	0.09594	0.09564	0.09724	0.09754	0.09686	0.09948	0.0967	0.09742	0.0961	0.0955	0.0952	0.09502	0.09504	0.09532	0.09832	0.09702	0.0962
64	1890	0.1011	0.09802	0.09858	0.0993	0.09822	0.0985	0.09902	0.09966	0.09846	0.09846	0.09966	0.0992	0.09772	1.27888	1.34076	1.01584	1.11382	1.38798	1.38802	1.45378	1.14346	1.42494	0.09588	0.09722	0.1002	1.2248	1.39238	1.17572	1.21842	1.41352	1.40324	1.44968	1.1783	1.41748	0.09568	0.09696	0.09702	1.3639	1.37034	1.10504	1.17538	1.39296	1.41334	1.46266	1.20378	1.4682	0.096	0.09614	0.0965	1.38774	1.3622	1.17762	1.21726	1.39842	1.418	0.0956	0.09614	0.09626	0.09604	0.09692	0.09732	1.36364	1.36238	1.08018	1.22628	1.40842	1.41792	0.09656	0.09616	0.09614	0.09728	0.09868	0.09576	1.35002	1.37838	1.05726	1.14822	1.40492	1.39016	0.09594	0.09576	0.09736	0.09754	0.097	0.09946	0.09684	0.09744	0.09626	0.09556	0.09524	0.09514	0.09512	0.09538	0.09682	0.09712	0.09632
65	1920	0.10122	0.09808	0.0986	0.09936	0.09834	0.09866	0.09916	0.09982	0.09856	0.0984	0.09962	0.09916	0.0979	1.2792	1.34124	1.014	1.11296	1.38834	1.38894	1.4539	1.14366	1.42606	0.09588	0.0972	0.10052	1.22444	1.39262	1.17654	1.21724	1.41314	1.40336	1.45066	1.17726	1.41776	0.0958	0.0969	0.09714	1.36424	1.3707	1.1035	1.17272	1.39344	1.41326	1.4626	1.20426	1.46848	0.09598	0.09614	0.09658	1.3881	1.3628	1.17584	1.21532	1.39834	1.4183	0.09552	0.09616	0.0963	0.09602	0.09696	0.09728	1.36388	1.3621	1.07934	1.22576	1.40876	1.41822	0.09646	0.09612	0.09622	0.0972	0.0986	0.09574	1.34954	1.37858	1.05674	1.1475	1.40502	1.39038	0.0959	0.09574	0.09732	0.09764	0.09692	0.09974	0.09692	0.09756	0.0962	0.0955	0.09526	0.0951	0.0951	0.0953	0.09604	0.09708	0.09634
66	1950	0.101	0.09786	0.09854	0.0992	0.09812	0.09842	0.0989	0.09964	0.09856	0.09826	0.0995	0.09918	0.09778	1.2801	1.34184	1.01244	1.11196	1.38884	1.38962	1.45414	1.14294	1.42646	0.09578	0.09712	0.1007	1.22358	1.39282	1.17714	1.21664	1.41326	1.40382	1.45092	1.17656	1.41792	0.09566	0.0971	0.09702	1.3655	1.37112	1.10168	1.17098	1.39402	1.41432	1.46202	1.20506	1.46898	0.09588	0.09612	0.0964	1.38862	1.36282	1.17496	1.21408	1.3984	1.41846	0.09536	0.09604	0.0962	0.09596	0.09688	0.0974	1.3643	1.3624	1.07898	1.2242	1.40918	1.41888	0.09646	0.09604	0.09612	0.0972	0.09866	0.09572	1.35036	1.379	1.05798	1.1463	1.40566	1.39132	0.09586	0.0956	0.09724	0.09758	0.09694	0.0999	0.0969	0.0975	0.09612	0.09554	0.09526	0.09506	0.09508	0.09526	0.09712	0.097	0.09634
67	1980	0.10138	0.09808	0.09882	0.09976	0.09852	0.09874	0.09932	0.09996	0.09886	0.09838	0.09966	0.0993	0.09804	1.28126	1.34258	1.01122	1.11072	1.3895	1.39052	1.45442	1.14292	1.42708	0.09588	0.09736	0.10112	1.2246	1.39374	1.17778	1.21516	1.41398	1.40442	1.45126	1.17594	1.4189	0.09578	0.09732	0.0976	1.36598	1.37232	1.10142	1.16936	1.3951	1.41536	1.46286	1.20606	1.46994	0.09616	0.09634	0.09698	1.38948	1.36418	1.17496	1.21432	1.39982	1.4203	0.09576	0.09638	0.09654	0.0963	0.09732	0.0979	1.3653	1.36388	1.07784	1.22318	1.4103	1.41978	0.09678	0.09638	0.0965	0.0977	0.09898	0.0962	1.35142	1.38084	1.0576	1.14664	1.40732	1.3926	0.09618	0.09598	0.0977	0.09788	0.09736	0.1003	0.0972	0.09786	0.09648	0.09592	0.09554	0.09544	0.09538	0.09558	0.09814	0.09736	0.09678
68	2010	0.10136	0.09818	0.09896	0.09962	0.09848	0.09888	0.09922	0.10008	0.099	0.09844	0.09976	0.09938	0.09832	1.28092	1.34288	1.00916	1.10992	1.3897	1.39056	1.4547	1.14302	1.42704	0.09586	0.09738	0.10112	1.2258	1.39432	1.17762	1.2138	1.4148	1.40514	1.45204	1.17536	1.41954	0.09576	0.09736	0.09734	1.36656	1.3728	1.10004	1.16768	1.39584	1.41582	1.46306	1.20652	1.4701	0.096	0.0962	0.09674	1.38986	1.36424	1.17424	1.21384	1.3998	1.4203	0.09548	0.09618	0.09626	0.09612	0.0971	0.0977	1.36566	1.36432	1.0773	1.22276	1.4109	1.42046	0.0965	0.09612	0.09626	0.09742	0.09876	0.0959	1.35182	1.3808	1.05742	1.1458	1.40754	1.39378	0.09592	0.09578	0.09738	0.0976	0.09716	0.10048	0.09706	0.09772	0.09622	0.09574	0.09528	0.0952	0.09514	0.09538	0.09706	0.09718	0.09666
69	2040	0.1016	0.09828	0.09904	0.1	0.09868	0.09914	0.0994	0.10004	0.09926	0.09846	0.09978	0.0993	0.09806	1.2819	1.34352	1.0082	1.10904	1.39036	1.39158	1.45516	1.14318	1.42784	0.0958	0.09728	0.101	1.22648	1.39498	1.17752	1.21246	1.41552	1.406	1.45228	1.17488	1.42014	0.09574	0.09728	0.0973	1.36724	1.37348	1.0983	1.16666	1.39596	1.41652	1.4637	1.20774	1.47114	0.0959	0.09632	0.09664	1.3904	1.36464	1.17246	1.21176	1.40048	1.42072	0.09546	0.09606	0.09622	0.09604	0.09702	0.09754	1.366	1.3645	1.0758	1.22078	1.41146	1.42078	0.09644	0.09602	0.09618	0.09726	0.09864	0.09594	1.35264	1.38122	1.0572	1.14418	1.40804	1.39392	0.09588	0.09574	0.0973	0.0976	0.09708	0.10078	0.09718	0.09778	0.09618	0.0958	0.0953	0.09518	0.09514	0.09542	0.09652	0.09724	0.09674
70	2070	0.1017	0.09824	0.09902	0.09996	0.09882	0.09908	0.09958	0.10014	0.09922	0.09848	0.09984	0.09936	0.09818	1.28322	1.34418	1.0074	1.10856	1.39078	1.39216	1.45586	1.143	1.4283	0.09584	0.09732	0.10108	1.2267	1.39514	1.17826	1.21122	1.41606	1.40622	1.45318	1.17482	1.4208	0.09572	0.09716	0.09742	1.3673	1.37442	1.09748	1.16474	1.39664	1.4165	1.46344	1.2079	1.47128	0.0959	0.0963	0.09686	1.39108	1.3656	1.1719	1.21138	1.40096	1.42224	0.09552	0.09612	0.09632	0.09612	0.0971	0.09762	1.36664	1.3661	1.07584	1.22076	1.41272	1.42184	0.09648	0.0961	0.09626	0.0972	0.0987	0.09592	1.35284	1.38208	1.05674	1.14478	1.40932	1.39492	0.0959	0.09576	0.09736	0.09762	0.09712	0.10054	0.09714	0.09772	0.09624	0.0957	0.09528	0.09514	0.09514	0.09542	0.0982	0.0972	0.09668
71	2100	0.1019	0.09842	0.09924	0.1003	0.09884	0.09924	0.09962	0.10022	0.09948	0.09858	0.09992	0.09966	0.0985	1.28366	1.34482	1.0058	1.10724	1.39146	1.39262	1.45618	1.14256	1.4289	0.09584	0.09752	0.10152	1.22662	1.39578	1.1787	1.21164	1.41642	1.40732	1.4534	1.17358	1.42132	0.0957	0.09726	0.09754	1.36866	1.375	1.09722	1.16364	1.39758	1.41748	1.4636	1.20834	1.4722	0.09598	0.09634	0.09692	1.39202	1.36588	1.1709	1.2103	1.40164	1.42226	0.09552	0.09616	0.09626	0.09604	0.09712	0.09782	1.36708	1.36626	1.07514	1.22056	1.41316	1.42268	0.0965	0.09606	0.09622	0.0972	0.0987	0.09598	1.354	1.38264	1.0569	1.14414	1.4098	1.39552	0.09588	0.09574	0.09732	0.0976	0.09718	0.10102	0.09728	0.09782	0.09626	0.09592	0.0953	0.09522	0.0951	0.09544	0.09728	0.09718	0.09676
72	2130	0.1021	0.09858	0.09916	0.10048	0.09884	0.09912	0.0995	0.10008	0.09946	0.09848	0.09996	0.09968	0.09834	1.28448	1.34508	1.0056	1.10666	1.39178	1.39352	1.45662	1.14264	1.42976	0.0959	0.09754	0.10124	1.2282	1.39666	1.17792	1.20936	1.41716	1.40818	1.45356	1.17312	1.42202	0.09578	0.09746	0.0977	1.36926	1.37548	1.09618	1.1628	1.39824	1.41832	1.46488	1.20978	1.47298	0.09602	0.09648	0.09698	1.39278	1.36658	1.17034	1.21068	1.40238	1.42304	0.09558	0.0962	0.09636	0.0962	0.09722	0.09812	1.36774	1.36652	1.07422	1.21908	1.41348	1.42314	0.09654	0.09614	0.0963	0.09746	0.09878	0.0961	1.35462	1.38316	1.05704	1.1438	1.41062	1.39646	0.09596	0.09578	0.09744	0.09766	0.09726	0.1014	0.0975	0.0979	0.09636	0.0959	0.0954	0.0952	0.09526	0.0955	0.09684	0.09722	0.09684
73	2160	0.1023	0.09854	0.09938	0.10052	0.0991	0.09928	0.09952	0.1003	0.09992	0.09852	0.10004	0.09978	0.09828	1.28428	1.34548	1.00454	1.10558	1.39222	1.39406	1.45678	1.1425	1.4303	0.09588	0.09734	0.10096	1.22866	1.39656	1.17786	1.20868	1.41772	1.40836	1.45378	1.17226	1.42238	0.09572	0.0974	0.09768	1.36946	1.37608	1.09594	1.16112	1.39834	1.41856	1.46522	1.2091	1.47382	0.096	0.09644	0.09706	1.39316	1.36696	1.16982	1.21066	1.4026	1.42352	0.09548	0.09608	0.0963	0.09606	0.09724	0.09782	1.36774	1.3672	1.07346	1.21884	1.41418	1.42382	0.09646	0.09606	0.0962	0.0972	0.09868	0.09596	1.35476	1.38306	1.05656	1.14384	1.41114	1.39684	0.09594	0.09566	0.09734	0.0976	0.0973	0.1016	0.09728	0.09784	0.09626	0.09584	0.09536	0.09512	0.0951	0.09542	0.0972	0.09726	0.09694
74	2190	0.10256	0.0987	0.09944	0.1007	0.09918	0.09964	0.09994	0.10038	0.09998	0.09866	0.10014	0.10002	0.09864	1.28494	1.3462	1.00306	1.10476	1.39272	1.39434	1.45768	1.14256	1.43088	0.09584	0.0977	0.1013	1.2289	1.3978	1.178	1.20798	1.41832	1.40896	1.45428	1.1723	1.42356	0.0957	0.09732	0.09794	1.36994	1.3767	1.09494	1.16046	1.39944	1.41986	1.46538	1.21024	1.4748	0.09596	0.0965	0.0971	1.3938	1.36824	1.16886	1.20978	1.40316	1.4242	0.09544	0.0962	0.09632	0.09606	0.09722	0.0982	1.36874	1.3681	1.07378	1.21848	1.4148	1.42478	0.09656	0.09612	0.09622	0.0973	0.09876	0.09608	1.35504	1.38408	1.05662	1.14366	1.41252	1.39758	0.0959	0.09574	0.09736	0.09756	0.0973	0.10172	0.09736	0.09794	0.0963	0.09592	0.09542	0.09524	0.09516	0.09544	0.0984	0.09726	0.09706
75	2220	0.10222	0.09846	0.09928	0.10062	0.09904	0.09922	0.09976	0.10018	0.09966	0.09834	0.09996	0.09994	0.09868	1.28518	1.34732	1.00226	1.10416	1.39312	1.39526	1.45792	1.1426	1.43176	0.09588	0.0979	0.10158	1.23042	1.39856	1.17748	1.2076	1.4192	1.41052	1.45476	1.17258	1.42408	0.0957	0.09754	0.0977	1.37088	1.37734	1.0942	1.1589	1.39944	1.41984	1.4653	1.21032	1.475	0.09592	0.09648	0.09722	1.39408	1.36872	1.16858	1.2098	1.40388	1.42466	0.09544	0.09614	0.09628	0.09604	0.09726	0.09798	1.3696	1.3684	1.07312	1.218	1.41542	1.42518	0.0965	0.0961	0.0962	0.09714	0.09866	0.09616	1.35558	1.38488	1.05708	1.14318	1.4129	1.39886	0.09586	0.09564	0.09732	0.09764	0.0973	0.1021	0.09748	0.09798	0.09634	0.09596	0.09538	0.09518	0.09508	0.09544	0.09706	0.09726	0.09714
76	2250	0.10266	0.09878	0.09974	0.10108	0.09908	0.09992	0.10002	0.10042	0.10024	0.09876	0.10016	0.10022	0.09896	1.2865	1.34778	1.0019	1.10398	1.39398	1.39566	1.45784	1.1432	1.43254	0.09596	0.09782	0.1016	1.2301	1.39902	1.1784	1.20676	1.42004	1.4104	1.45564	1.17128	1.42466	0.09574	0.09762	0.09804	1.3715	1.3785	1.0931	1.15796	1.40034	1.42064	1.46466	1.2108	1.4753	0.096	0.09656	0.09724	1.39454	1.36936	1.16752	1.20878	1.40458	1.42454	0.09558	0.09626	0.09638	0.0961	0.09736	0.09842	1.36982	1.36944	1.0739	1.21772	1.41596	1.42596	0.09664	0.0962	0.09636	0.09732	0.0988	0.09622	1.35646	1.38534	1.05738	1.14324	1.41354	1.39906	0.09596	0.09584	0.09746	0.09766	0.09746	0.10218	0.09766	0.09808	0.09644	0.09604	0.0955	0.09528	0.0952	0.09564	0.09622	0.09742	0.09728
