time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
49	1440	0.09916	0.0994	0.09942	0.10048	0.1	0.09958	0.10066	0.10236	0.10136	0.1014	0.10144	0.10004	0.09952	1.4216	1.40088	1.30144	1.32142	1.3648	1.34498	1.3215	0.89332	1.30142	0.10002	0.10418	0.09896	1.4199	1.48156	1.47442	1.46258	1.51286	1.45778	1.37792	1.08432	1.38392	0.1008	0.10054	0.09908	1.50252	1.41078	1.41322	1.38176	1.48608	1.4335	1.374	1.07068	1.4013	0.10038	0.1	0.09902	1.40778	1.41506	1.40906	1.38722	1.4801	1.44706	0.10064	0.10138	0.1004	0.10016	0.10012	0.09976	1.3101	1.51846	1.37376	1.4451	1.40932	1.47812	0.09982	0.10238	0.10084	0.1004	0.10176	0.09884	1.40274	1.43298	1.3444	1.4309	1.42414	1.4465	0.10076	0.10078	0.1006	0.10168	0.10214	0.09962	0.09936	0.09984	0.09932	0.09978	0.09954	0.09996	0.10468	0.1003	0.09996	0.10154	0.0999
50	1470	0.09926	0.09952	0.0995	0.10054	0.10008	0.09964	0.10078	0.10238	0.10138	0.10144	0.10154	0.10014	0.09954	1.42334	1.4033	1.30302	1.32388	1.36742	1.34808	1.32242	0.9073	1.30238	0.10008	0.10416	0.09902	1.42242	1.48346	1.47606	1.4649	1.5155	1.45974	1.379	1.0869	1.38458	0.10084	0.10058	0.09904	1.50502	1.41196	1.4153	1.38286	1.48814	1.43458	1.37498	1.07568	1.40182	0.1004	0.10012	0.09908	1.41064	1.41716	1.4106	1.38922	1.48166	1.44878	0.10066	0.10138	0.1004	0.10022	0.10008	0.09988	1.31634	1.52032	1.37568	1.44718	1.41098	1.47998	0.09984	0.10242	0.10092	0.10052	0.10178	0.09888	1.40514	1.43594	1.34724	1.43336	1.42686	1.44896	0.10076	0.10076	0.10058	0.1017	0.1021	0.0997	0.09932	0.0998	0.0993	0.0998	0.0995	0.09998	0.10466	0.10032	0.09996	0.10154	0.09984
51	1500	0.09926	0.09948	0.0995	0.10062	0.10016	0.0997	0.10088	0.1025	0.10156	0.1016	0.10156	0.10024	0.09952	1.42566	1.4059	1.30574	1.32644	1.3699	1.35114	1.32386	0.91994	1.30424	0.10012	0.10298	0.09906	1.42544	1.48582	1.47808	1.46762	1.51748	1.46258	1.37982	1.08804	1.3853	0.10082	0.10058	0.0991	1.50748	1.4127	1.41712	1.3846	1.49004	1.43622	1.37526	1.07884	1.40266	0.10036	0.1001	0.0991	1.41366	1.4205	1.41226	1.39066	1.48384	1.44988	0.1006	0.10144	0.10044	0.10024	0.10016	0.09984	1.32248	1.52234	1.37768	1.44982	1.41282	1.48254	0.09986	0.10236	0.10092	0.1005	0.10174	0.0989	1.407	1.43802	1.3501	1.43496	1.43012	1.45062	0.1007	0.10078	0.10056	0.10164	0.10226	0.09976	0.0993	0.0998	0.09932	0.09976	0.09948	0.09994	0.10466	0.10032	0.09996	0.1016	0.10002
52	1530	0.09928	0.09952	0.09954	0.10068	0.10012	0.09968	0.10084	0.10256	0.10156	0.10146	0.10148	0.10024	0.09952	1.42738	1.40782	1.30642	1.32772	1.37132	1.35246	1.3242	0.92966	1.3043	0.1001	0.10358	0.09906	1.42822	1.4878	1.47978	1.46972	1.51944	1.4642	1.38106	1.0878	1.3867	0.10082	0.1005	0.09902	1.50986	1.41356	1.41836	1.3853	1.49138	1.4369	1.37612	1.08034	1.40346	0.10038	0.10004	0.099	1.41606	1.42228	1.4138	1.3928	1.48568	1.45246	0.10062	0.10136	0.10042	0.10022	0.10008	0.0998	1.33	1.52438	1.37986	1.45226	1.41544	1.48448	0.09986	0.10236	0.10086	0.10054	0.10178	0.09882	1.40934	1.44114	1.35318	1.43712	1.43278	1.45318	0.10074	0.10074	0.10056	0.10164	0.10218	0.0998	0.09934	0.0998	0.09934	0.09976	0.09948	0.09996	0.10464	0.1003	0.1	0.1016	0.10004
53	1560	0.09946	0.09962	0.09966	0.10098	0.10032	0.09984	0.10106	0.1028	0.10168	0.1017	0.10162	0.1003	0.0996	1.42932	1.40984	1.30776	1.33042	1.37312	1.35486	1.32476	0.93552	1.30386	0.10014	0.10438	0.09912	1.43078	1.4896	1.48144	1.47204	1.52154	1.46656	1.38192	1.0876	1.38728	0.10104	0.10064	0.0992	1.51238	1.41486	1.42036	1.38628	1.49334	1.43832	1.3768	1.08114	1.40428	0.10048	0.10018	0.09922	1.419	1.4253	1.41582	1.39466	1.48772	1.45396	0.1007	0.1015	0.10054	0.10034	0.1002	0.0999	1.33576	1.52586	1.3819	1.45406	1.41696	1.48638	0.09992	0.10246	0.10102	0.10058	0.10194	0.09896	1.4113	1.44362	1.35616	1.4389	1.43544	1.45564	0.1008	0.10076	0.1006	0.10172	0.10216	0.09982	0.09932	0.09984	0.09934	0.09978	0.09952	0.09998	0.10468	0.1003	0.10006	0.10164	0.10006
54	1590	0.09938	0.0996	0.09956	0.1007	0.1002	0.0998	0.10088	0.1026	0.10154	0.10174	0.1016	0.10034	0.09956	1.43104	1.41188	1.30926	1.33268	1.37506	1.35798	1.3259	0.9418	1.30506	0.1001	0.10454	0.09904	1.43266	1.49184	1.48314	1.4738	1.52382	1.46876	1.38236	1.08712	1.38814	0.10086	0.1006	0.0991	1.51428	1.41586	1.42194	1.3871	1.49504	1.4393	1.37754	1.08172	1.40472	0.10038	0.10006	0.09904	1.42164	1.42724	1.41692	1.39708	1.48976	1.45584	0.10066	0.10144	0.10046	0.10026	0.10004	0.0999	1.34114	1.52814	1.38398	1.45674	1.41896	1.4884	0.09988	0.10246	0.10088	0.10052	0.10184	0.0989	1.41388	1.44638	1.35868	1.4407	1.43836	1.45738	0.1008	0.10084	0.10062	0.10168	0.10224	0.09994	0.09938	0.0999	0.09932	0.09988	0.09954	0.10002	0.10474	0.10038	0.10002	0.10164	0.10006
55	1620	0.09938	0.0996	0.09954	0.1006	0.10012	0.0998	0.10082	0.1023	0.10142	0.10136	0.10148	0.10012	0.09952	1.4329	1.41426	1.31144	1.33512	1.37672	1.36	1.32722	0.94596	1.30596	0.10018	0.10436	0.09912	1.4349	1.49328	1.48488	1.47606	1.52608	1.47084	1.38312	1.08686	1.38894	0.10088	0.1006	0.09916	1.51588	1.41662	1.42316	1.3885	1.49666	1.44032	1.37864	1.08214	1.40528	0.10044	0.10016	0.0991	1.42438	1.42934	1.41852	1.39964	1.49192	1.4574	0.1007	0.1015	0.10054	0.10028	0.10008	0.09988	1.348	1.52972	1.38576	1.45878	1.42114	1.49088	0.09986	0.10246	0.10094	0.10056	0.10184	0.09892	1.4155	1.44858	1.36106	1.4432	1.44098	1.45956	0.1008	0.10084	0.10056	0.10168	0.10216	0.0999	0.09926	0.09982	0.09932	0.09986	0.09952	0.09996	0.10474	0.1003	0.09996	0.10158	0.10004
56	1650	0.09944	0.09962	0.09956	0.1008	0.10024	0.0998	0.10092	0.10248	0.10154	0.10136	0.10152	0.10012	0.0995	1.43482	1.41642	1.3131	1.33716	1.37908	1.36236	1.32794	0.94904	1.30644	0.10012	0.10392	0.09902	1.43838	1.49552	1.48648	1.47826	1.52818	1.47336	1.3848	1.08546	1.38962	0.10094	0.10064	0.09914	1.51814	1.41774	1.42498	1.38966	1.4987	1.44194	1.37964	1.08174	1.40658	0.1004	0.10014	0.0991	1.42678	1.43182	1.42024	1.4016	1.49388	1.45984	0.10068	0.10148	0.10044	0.10024	0.10008	0.09998	1.35326	1.5313	1.38784	1.4613	1.42338	1.49302	0.09984	0.10246	0.10096	0.10052	0.10182	0.0989	1.4179	1.45106	1.36408	1.44498	1.44306	1.46236	0.10078	0.1008	0.10056	0.10166	0.1021	0.10002	0.0993	0.0998	0.09934	0.09984	0.09952	0.09996	0.10482	0.10034	0.1	0.10154	0.1
57	1680	0.09944	0.09966	0.09958	0.10074	0.1002	0.09982	0.10096	0.1025	0.10152	0.1015	0.1015	0.10008	0.09954	1.43644	1.41806	1.31418	1.3387	1.38002	1.36394	1.328	0.94954	1.30734	0.10014	0.10438	0.09906	1.44012	1.4976	1.4879	1.48044	1.53036	1.47552	1.38492	1.08512	1.39032	0.1009	0.1006	0.09922	1.51962	1.41878	1.42646	1.39018	1.50022	1.44276	1.38028	1.08146	1.4074	0.1005	0.10006	0.09906	1.42938	1.43398	1.42148	1.40318	1.495	1.46078	0.1007	0.10146	0.10052	0.10028	0.10004	0.09988	1.35894	1.53282	1.38908	1.46276	1.42446	1.49462	0.09988	0.10244	0.10094	0.10052	0.10182	0.09892	1.41962	1.453	1.3666	1.44646	1.44548	1.46334	0.10078	0.10086	0.10058	0.10164	0.10218	0.09998	0.09928	0.09978	0.09934	0.09982	0.09952	0.09988	0.10476	0.1003	0.09994	0.10148	0.10004
58	1710	0.09942	0.09954	0.09956	0.10078	0.10014	0.09974	0.10092	0.1026	0.10156	0.10134	0.10142	0.10002	0.0994	1.43746	1.41936	1.315	1.34036	1.38074	1.36522	1.32834	0.94904	1.30688	0.1	0.10336	0.09894	1.4427	1.49912	1.48928	1.48222	1.53154	1.47658	1.38614	1.08296	1.39118	0.10074	0.10052	0.09902	1.5217	1.41984	1.42818	1.39128	1.50178	1.4435	1.38084	1.08114	1.4081	0.10028	0.09992	0.09892	1.43136	1.43644	1.42316	1.40398	1.49646	1.46178	0.10056	0.10136	0.10034	0.10016	0.10002	0.09984	1.36492	1.53464	1.391	1.46516	1.42582	1.49622	0.09976	0.10228	0.1008	0.1004	0.10174	0.09876	1.42154	1.45518	1.36938	1.44816	1.448	1.46492	0.10062	0.1007	0.10042	0.10156	0.10206	0.10006	0.09916	0.09966	0.0992	0.09968	0.09934	0.0998	0.10462	0.1002	0.09984	0.10142	0.0999
59	1740	0.0996	0.0997	0.09966	0.101	0.1003	0.1	0.10104	0.1029	0.1017	0.10176	0.10162	0.10024	0.0996	1.43928	1.42154	1.3161	1.3424	1.38232	1.36776	1.32884	0.9506	1.30852	0.10014	0.1046	0.09912	1.44524	1.50104	1.49074	1.48386	1.53284	1.47782	1.3861	1.0807	1.3915	0.1009	0.10078	0.0992	1.5241	1.42074	1.4297	1.39206	1.50278	1.44398	1.38078	1.07946	1.40866	0.1005	0.10016	0.0992	1.43402	1.43856	1.42518	1.40544	1.49758	1.46246	0.10074	0.10146	0.10048	0.10034	0.10026	0.09998	1.37116	1.53682	1.39286	1.4669	1.42696	1.4981	0.09994	0.1025	0.10094	0.10058	0.10188	0.09894	1.4233	1.4571	1.37166	1.44928	1.45028	1.4669	0.10082	0.10092	0.10062	0.10176	0.10226	0.10014	0.09938	0.09986	0.0994	0.09982	0.09958	0.09998	0.10482	0.1004	0.10004	0.1017	0.10008
60	1770	0.09958	0.09972	0.09962	0.10102	0.10026	0.09992	0.10108	0.10298	0.10172	0.10166	0.10162	0.10036	0.09958	1.44066	1.42302	1.3174	1.34452	1.38378	1.3692	1.3288	0.95008	1.30816	0.10014	0.10414	0.09912	1.44722	1.50272	1.49226	1.48594	1.53424	1.47956	1.38674	1.07974	1.39222	0.10086	0.10068	0.09918	1.52538	1.4216	1.43096	1.39242	1.50438	1.44494	1.38166	1.07954	1.40854	0.10046	0.10008	0.0992	1.43568	1.4406	1.42666	1.40738	1.49968	1.46448	0.10068	0.10148	0.10046	0.10026	0.1002	0.10004	1.37484	1.53782	1.3945	1.4687	1.42912	1.49986	0.09996	0.10252	0.10098	0.1006	0.10184	0.0989	1.42502	1.45878	1.374	1.45106	1.45228	1.46846	0.1008	0.10082	0.10058	0.10172	0.10228	0.10022	0.09934	0.0999	0.0994	0.0998	0.09948	0.09998	0.10476	0.1003	0.10004	0.10162	0.1001
61	1800	0.09954	0.09964	0.09962	0.10102	0.10028	0.09988	0.10088	0.10262	0.10162	0.1015	0.10154	0.10016	0.09948	1.44238	1.42464	1.31904	1.34596	1.38548	1.37128	1.32962	0.9505	1.30904	0.10014	0.10416	0.099	1.44958	1.5042	1.49328	1.48732	1.53594	1.48116	1.38754	1.0786	1.39296	0.10078	0.10058	0.09906	1.52684	1.42202	1.43226	1.3935	1.50606	1.44618	1.38234	1.0786	1.40982	0.10032	0.10006	0.09898	1.43748	1.44192	1.42798	1.40912	1.50078	1.46592	0.10056	0.10138	0.10038	0.10014	0.10008	0.09984	1.3799	1.5397	1.39642	1.47044	1.43054	1.50184	0.09984	0.10236	0.10082	0.10042	0.10186	0.09884	1.42694	1.4608	1.37614	1.4527	1.45398	1.4703	0.10064	0.10078	0.10046	0.10162	0.10214	0.10036	0.09922	0.09982	0.09936	0.09978	0.09942	0.09986	0.10472	0.10024	0.0999	0.10154	0.1001
62	1830	0.09964	0.09966	0.09964	0.10092	0.10032	0.09988	0.10108	0.10266	0.10164	0.10148	0.1015	0.10014	0.09958	1.44378	1.42656	1.31972	1.34742	1.3863	1.37294	1.3301	0.94904	1.30926	0.10006	0.10382	0.09912	1.45124	1.50628	1.49496	1.48932	1.53794	1.4833	1.3884	1.078	1.39406	0.10086	0.1007	0.09916	1.52872	1.42314	1.43418	1.39442	1.5078	1.4472	1.38334	1.07766	1.41126	0.10038	0.1001	0.09908	1.43956	1.44424	1.4297	1.41072	1.50278	1.46736	0.10062	0.1014	0.10042	0.10026	0.1001	0.10002	1.38506	1.5414	1.39788	1.4723	1.43188	1.50324	0.09988	0.10238	0.10086	0.10052	0.10188	0.09888	1.42876	1.46264	1.37848	1.45394	1.45644	1.47166	0.10076	0.10078	0.10058	0.10168	0.10212	0.10032	0.0993	0.09982	0.09938	0.0998	0.09954	0.09994	0.10466	0.10032	0.09996	0.10162	0.10022
63	1860	0.09966	0.09972	0.09966	0.10112	0.1003	0.1	0.1011	0.10274	0.10178	0.10152	0.1016	0.10018	0.09952	1.44532	1.42866	1.32164	1.3499	1.38842	1.37538	1.33086	0.95106	1.3101	0.10004	0.10366	0.09906	1.45298	1.50806	1.49624	1.4909	1.53952	1.48492	1.38882	1.07742	1.39444	0.10086	0.10062	0.09916	1.5302	1.42402	1.43532	1.39554	1.50894	1.4477	1.38322	1.07674	1.41122	0.10034	0.10006	0.0991	1.44168	1.44584	1.4306	1.4124	1.50404	1.46888	0.1006	0.10138	0.1004	0.10016	0.1	0.10002	1.38834	1.5429	1.39966	1.47432	1.4339	1.5052	0.09986	0.10242	0.10086	0.10046	0.10172	0.09886	1.43044	1.46442	1.38062	1.45566	1.4584	1.47344	0.1007	0.1008	0.10052	0.10164	0.1022	0.10044	0.09926	0.09978	0.09932	0.0998	0.09946	0.09996	0.10472	0.1003	0.09994	0.10156	0.1001
64	1890	0.09966	0.0997	0.09964	0.10114	0.10022	0.09996	0.10096	0.10266	0.1017	0.10158	0.10156	0.10018	0.09946	1.44662	1.43006	1.32258	1.35144	1.3898	1.3772	1.33136	0.9509	1.31062	0.10006	0.10436	0.09904	1.4553	1.50942	1.49754	1.49234	1.54118	1.4865	1.3893	1.07584	1.39528	0.1008	0.10056	0.09908	1.53198	1.425	1.43664	1.39596	1.50998	1.44818	1.38388	1.07514	1.4126	0.10032	0.1001	0.09904	1.44404	1.44744	1.43184	1.41414	1.50552	1.47016	0.10054	0.10132	0.10036	0.1002	0.1	0.09988	1.39356	1.54432	1.40058	1.47564	1.43454	1.50688	0.09976	0.10232	0.1008	0.10044	0.10172	0.0988	1.43184	1.4663	1.38244	1.45752	1.46028	1.47498	0.10064	0.10068	0.10042	0.10148	0.10208	0.10048	0.0992	0.09976	0.09932	0.09978	0.09938	0.0999	0.1047	0.10024	0.0999	0.10144	0.10014
65	1920	0.09958	0.09976	0.09964	0.10106	0.10022	0.09994	0.101	0.1026	0.10164	0.10134	0.10148	0.10014	0.09942	1.44808	1.43178	1.32376	1.35294	1.39116	1.3792	1.3319	0.95088	1.31136	0.10002	0.10388	0.09902	1.45682	1.51076	1.49878	1.4943	1.5427	1.48854	1.39002	1.07466	1.39576	0.10082	0.10064	0.09914	1.533	1.42538	1.4381	1.3971	1.51116	1.44914	1.38464	1.0746	1.41282	0.10038	0.10008	0.0991	1.44602	1.44862	1.43302	1.41528	1.50728	1.47126	0.10058	0.10136	0.10036	0.10018	0.09998	0.09982	1.3974	1.54532	1.40222	1.47744	1.43604	1.5085	0.09982	0.10236	0.1008	0.10042	0.10174	0.0988	1.43354	1.46788	1.38466	1.4584	1.46218	1.47662	0.10062	0.10072	0.1004	0.1016	0.10206	0.1004	0.09924	0.09976	0.09926	0.09972	0.0994	0.09984	0.1047	0.10016	0.0999	0.10148	0.1001
66	1950	0.0998	0.09978	0.09958	0.10124	0.1004	0.1	0.10112	0.10282	0.1017	0.1015	0.10144	0.10004	0.09952	1.44926	1.43344	1.32462	1.35494	1.39194	1.38084	1.33262	0.94964	1.31156	0.09992	0.104	0.09898	1.459	1.51298	1.50056	1.49622	1.54452	1.49062	1.39136	1.0739	1.39662	0.10066	0.10052	0.09904	1.53508	1.42672	1.4395	1.398	1.51316	1.45006	1.38556	1.07406	1.41348	0.1002	0.09996	0.09898	1.44784	1.4513	1.43518	1.41684	1.50848	1.47252	0.10048	0.10126	0.1003	0.10008	0.09998	0.09988	1.40136	1.54702	1.40448	1.4796	1.4379	1.51004	0.09968	0.10228	0.1007	0.10032	0.1017	0.09872	1.43542	1.47014	1.38666	1.4606	1.46442	1.47836	0.10054	0.10066	0.10036	0.10152	0.102	0.10054	0.09914	0.0997	0.09924	0.09968	0.09936	0.09982	0.10454	0.10012	0.09984	0.10156	0.10012
67	1980	0.09986	0.09992	0.09972	0.10134	0.10048	0.10024	0.10128	0.10318	0.102	0.10178	0.10168	0.10018	0.09964	1.4513	1.43534	1.32634	1.3573	1.3937	1.3829	1.33368	0.94966	1.3123	0.10004	0.10352	0.09916	1.46122	1.51544	1.50212	1.498	1.5462	1.49222	1.39208	1.07324	1.39758	0.1008	0.10076	0.09916	1.5369	1.4282	1.4415	1.39938	1.5148	1.45116	1.38616	1.07296	1.41424	0.10036	0.1002	0.0991	1.45088	1.45386	1.43724	1.4188	1.50986	1.47388	0.10054	0.10142	0.10046	0.10026	0.10008	0.09998	1.40588	1.54888	1.40606	1.4813	1.4393	1.5122	0.09986	0.10244	0.10092	0.10052	0.10186	0.09888	1.43696	1.472	1.38962	1.46176	1.46628	1.47946	0.1007	0.10082	0.10058	0.10166	0.10224	0.1008	0.0993	0.09988	0.09942	0.09984	0.09954	0.09998	0.10472	0.10038	0.10008	0.10172	0.1003
68	2010	0.09992	0.09988	0.09976	0.10138	0.10046	0.10016	0.10122	0.10298	0.10194	0.1018	0.10174	0.10032	0.09964	1.45304	1.43692	1.3277	1.35884	1.39536	1.3849	1.33388	0.95018	1.31314	0.10004	0.10438	0.09916	1.46302	1.51652	1.50344	1.4999	1.54774	1.49408	1.39284	1.07246	1.39834	0.10082	0.10076	0.09916	1.5385	1.42882	1.44248	1.40024	1.5162	1.45232	1.3868	1.073	1.41522	0.1004	0.10012	0.09914	1.4523	1.4555	1.43824	1.42008	1.51124	1.47456	0.1006	0.10144	0.10044	0.10022	0.1002	0.10012	1.40996	1.55014	1.40754	1.483	1.44082	1.51364	0.09982	0.10242	0.10086	0.10056	0.10188	0.09892	1.43916	1.47422	1.39116	1.46382	1.46788	1.48168	0.1008	0.10074	0.10056	0.1016	0.10228	0.10076	0.09932	0.0998	0.09942	0.09982	0.0995	0.09994	0.10474	0.10036	0.10002	0.10168	0.1004
69	2040	0.0999	0.09998	0.09982	0.10138	0.10056	0.10024	0.10136	0.10314	0.10202	0.10178	0.10168	0.1003	0.09964	1.4543	1.43836	1.32898	1.3604	1.39632	1.38604	1.33422	0.95006	1.31296	0.1001	0.10206	0.09916	1.46452	1.518	1.50442	1.50102	1.54882	1.49518	1.3933	1.07154	1.39896	0.1009	0.10082	0.09916	1.53948	1.42916	1.4435	1.40088	1.5171	1.45276	1.38732	1.07246	1.41618	0.10036	0.10024	0.09912	1.45396	1.45652	1.43974	1.42174	1.51232	1.47578	0.10056	0.10144	0.10042	0.1002	0.10008	0.10012	1.41376	1.5515	1.4089	1.4843	1.44186	1.51516	0.09988	0.10246	0.1009	0.10054	0.10188	0.09892	1.44042	1.47572	1.39346	1.4649	1.4694	1.48314	0.10066	0.10076	0.10056	0.10168	0.1022	0.10084	0.0993	0.0998	0.09936	0.09982	0.09946	0.09996	0.10478	0.10028	0.09996	0.10168	0.10036
70	2070	0.10018	0.10008	0.09996	0.1017	0.10068	0.1004	0.10152	0.10334	0.1023	0.10188	0.10176	0.1003	0.09958	1.45558	1.43996	1.33032	1.36262	1.39824	1.38874	1.33554	0.9501	1.31364	0.10008	0.10078	0.09916	1.46654	1.5193	1.50588	1.50254	1.54996	1.49688	1.3936	1.07064	1.39962	0.1008	0.10076	0.09914	1.54116	1.43018	1.44502	1.40192	1.5185	1.45346	1.3881	1.07126	1.41644	0.10034	0.10012	0.09908	1.45518	1.4576	1.4408	1.42324	1.51326	1.47708	0.10058	0.10138	0.10036	0.10018	0.10008	0.10012	1.41702	1.5526	1.41034	1.4862	1.44314	1.51676	0.09984	0.10244	0.10086	0.1005	0.1018	0.09888	1.44212	1.47726	1.39518	1.46616	1.47082	1.4845	0.10066	0.1007	0.10044	0.1016	0.10222	0.10096	0.09926	0.09978	0.09936	0.09976	0.09944	0.09994	0.10474	0.10028	0.09996	0.10168	0.10032
71	2100	0.09996	0.1	0.09972	0.10138	0.10038	0.10016	0.1012	0.10298	0.10206	0.10164	0.10162	0.1002	0.09952	1.45652	1.4411	1.3308	1.36348	1.39888	1.38968	1.33538	0.94912	1.314	0.09994	0.1007	0.09908	1.46766	1.52106	1.50732	1.50442	1.5518	1.49848	1.39418	1.0699	1.4001	0.10072	0.10068	0.09908	1.54256	1.431	1.44658	1.40264	1.51958	1.45438	1.38806	1.07122	1.41748	0.10022	0.10004	0.09904	1.4575	1.45944	1.442	1.42458	1.5147	1.47828	0.10052	0.10132	0.10028	0.10008	0.1	0.10004	1.41996	1.55408	1.41176	1.48734	1.44418	1.51812	0.09976	0.10232	0.1008	0.10036	0.10194	0.0988	1.44334	1.4786	1.39724	1.46742	1.47248	1.48572	0.10058	0.1007	0.1005	0.10154	0.10198	0.10094	0.09916	0.09972	0.09936	0.09972	0.09936	0.09984	0.10466	0.10026	0.09996	0.10166	0.10038
72	2130	0.10002	0.10002	0.09982	0.10152	0.10054	0.10034	0.10132	0.10312	0.10218	0.1018	0.10164	0.1003	0.09956	1.45816	1.44302	1.33268	1.36576	1.40076	1.39206	1.33618	0.94976	1.31498	0.1	0.10076	0.09912	1.46982	1.5225	1.5085	1.50594	1.55316	1.49996	1.39548	1.06914	1.4012	0.10078	0.10078	0.0991	1.54358	1.43212	1.44754	1.40374	1.52122	1.45478	1.38906	1.0709	1.41852	0.10028	0.10012	0.09906	1.45946	1.46156	1.44328	1.42658	1.5164	1.4798	0.10058	0.1014	0.10036	0.10018	0.1001	0.10022	1.42346	1.55576	1.41334	1.49014	1.4459	1.5194	0.0998	0.10234	0.1008	0.10044	0.10182	0.0989	1.44478	1.47992	1.39894	1.46924	1.47508	1.48686	0.10066	0.10072	0.10054	0.10158	0.10218	0.10112	0.09924	0.0998	0.09942	0.0998	0.0994	0.09988	0.1047	0.10036	0.1	0.10172	0.10054
73	2160	0.10022	0.10008	0.10002	0.10188	0.1008	0.10048	0.10146	0.1032	0.10238	0.10202	0.10186	0.10052	0.09976	1.45944	1.44458	1.33358	1.36756	1.40198	1.39382	1.33736	0.95096	1.3162	0.10004	0.10082	0.09926	1.47196	1.52436	1.50964	1.50746	1.55462	1.5012	1.39606	1.06862	1.40166	0.1009	0.10088	0.0992	1.5455	1.43258	1.44896	1.40404	1.52258	1.45596	1.3897	1.07048	1.41956	0.10036	0.10024	0.09914	1.4614	1.46242	1.44532	1.42832	1.51788	1.4815	0.1006	0.10132	0.10038	0.10022	0.10018	0.10022	1.42656	1.55804	1.4144	1.49166	1.44662	1.52092	0.09982	0.10238	0.10082	0.10048	0.10188	0.09892	1.44672	1.4823	1.40134	1.4691	1.47602	1.48806	0.10076	0.10078	0.10062	0.10166	0.10234	0.10122	0.09928	0.09986	0.09946	0.09988	0.0995	0.09996	0.10476	0.1004	0.10012	0.1018	0.1007
74	2190	0.1002	0.10012	0.09996	0.10174	0.10072	0.10044	0.1015	0.10322	0.10224	0.10182	0.10176	0.1004	0.09968	1.46112	1.44616	1.33546	1.36938	1.40392	1.3959	1.33802	0.951	1.31676	0.1	0.10082	0.09926	1.47386	1.52578	1.5112	1.5092	1.55558	1.5027	1.39714	1.06868	1.40316	0.10078	0.1008	0.09914	1.5468	1.43324	1.45032	1.40514	1.52336	1.45662	1.39048	1.0701	1.4203	0.1003	0.10018	0.09908	1.46268	1.46402	1.44582	1.42962	1.51862	1.48202	0.1006	0.10134	0.10034	0.10018	0.10014	0.10018	1.4297	1.5582	1.4166	1.49288	1.44802	1.52264	0.09974	0.10236	0.10082	0.10042	0.10184	0.0988	1.4477	1.48354	1.40326	1.47184	1.47796	1.49048	0.10056	0.10066	0.10042	0.10152	0.10224	0.10122	0.09912	0.0997	0.09932	0.09976	0.09934	0.0998	0.10464	0.1002	0.09996	0.10166	0.10048
75	2220	0.10038	0.10022	0.10002	0.10188	0.10074	0.10054	0.10154	0.1033	0.10236	0.10188	0.10186	0.10048	0.09976	1.46244	1.4477	1.33624	1.3714	1.40504	1.3972	1.33822	0.95042	1.3168	0.10004	0.1009	0.09928	1.47472	1.527	1.51226	1.5109	1.5575	1.50476	1.3982	1.0683	1.40338	0.10084	0.10082	0.09918	1.54864	1.4343	1.4516	1.40562	1.52468	1.45758	1.39164	1.0703	1.42158	0.10032	0.10016	0.0991	1.46438	1.46562	1.44742	1.43102	1.52036	1.4836	0.10058	0.10134	0.10038	0.10016	0.1002	0.10018	1.4318	1.55946	1.41788	1.49456	1.44924	1.52426	0.09972	0.10236	0.10086	0.10046	0.10186	0.09888	1.44924	1.48522	1.405	1.47326	1.47942	1.49226	0.10064	0.10074	0.10048	0.10158	0.1022	0.10142	0.09926	0.09986	0.09944	0.0999	0.09944	0.09992	0.10474	0.10032	0.10002	0.10182	0.10062
76	2250	0.10032	0.10016	0.09998	0.10194	0.10074	0.10054	0.10156	0.10332	0.10238	0.10196	0.1019	0.10058	0.09972	1.46392	1.44924	1.3376	1.37292	1.40618	1.39844	1.33862	0.95096	1.31736	0.10006	0.10094	0.09932	1.4765	1.52812	1.51312	1.5115	1.55852	1.5056	1.3979	1.0677	1.40406	0.1009	0.1009	0.09918	1.54942	1.4348	1.45278	1.40628	1.52518	1.45768	1.3917	1.06926	1.4218	0.10034	0.10018	0.09912	1.46606	1.46704	1.448	1.432	1.52092	1.48386	0.1006	0.10132	0.10036	0.10016	0.10012	0.10024	1.4345	1.56024	1.41894	1.4956	1.45044	1.52532	0.09978	0.1024	0.1008	0.10048	0.1019	0.09888	1.45054	1.48654	1.40664	1.4744	1.48072	1.49288	0.10062	0.1007	0.10046	0.1015	0.10218	0.1013	0.09914	0.09976	0.09934	0.09976	0.09936	0.09982	0.10468	0.10036	0.09992	0.10166	0.10058
