time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
49	1440	0.10136	0.10482	0.1016	0.10252	0.10822	0.10174	0.1007	0.10224	0.10068	0.10066	0.10186	0.10564	0.10118	1.05882	1.17996	0.12808	0.4025	1.51766	1.48984	0.13816	0.1256	1.45262	0.10018	0.10042	0.1008	1.10842	1.05402	0.23374	0.17182	1.45046	1.40498	0.14062	0.13092	1.45044	0.09894	0.09928	0.09916	1.21088	1.18864	0.19206	0.18496	1.4122	1.44314	0.14294	0.13844	1.45468	0.099	0.10112	0.09846	1.34326	1.1215	1.19988	0.28948	1.38386	1.43702	0.09852	0.09858	0.09874	0.09894	0.09994	0.09926	1.3265	1.26584	1.27276	0.23104	1.4127	1.46012	0.09892	0.09836	0.10158	0.09884	0.10016	0.09902	1.2941	1.27462	1.27178	0.20794	1.4314	1.43076	0.09952	0.0989	0.10026	0.09934	0.09992	0.1008	0.0994	0.09938	0.09868	0.09952	0.09808	0.0984	0.09822	0.09916	0.10044	0.09978	0.09842
50	1470	0.10138	0.1046	0.10148	0.1024	0.10832	0.10168	0.10068	0.10226	0.10074	0.10074	0.10194	0.10554	0.10114	1.05896	1.18196	0.12848	0.43988	1.5181	1.49094	0.13888	0.12546	1.45392	0.10008	0.10044	0.10072	1.11014	1.06498	0.24142	0.17972	1.45192	1.40634	0.14102	0.13082	1.45176	0.09888	0.09914	0.09896	1.21262	1.19044	0.19652	0.18866	1.41346	1.44382	0.14354	0.13832	1.4563	0.0989	0.1015	0.09834	1.34402	1.12274	1.20246	0.30402	1.38464	1.43788	0.09836	0.09844	0.09862	0.09882	0.0997	0.09912	1.328	1.26842	1.27532	0.23554	1.41292	1.46132	0.09874	0.09822	0.10148	0.09874	0.09996	0.09922	1.29618	1.27668	1.28808	0.2129	1.43282	1.43194	0.0993	0.09872	0.10012	0.09914	0.0998	0.10082	0.0993	0.09932	0.09852	0.09942	0.09796	0.09826	0.09814	0.099	0.10024	0.09964	0.09836
51	1500	0.10112	0.10416	0.10116	0.10192	0.10852	0.10146	0.10044	0.10196	0.10062	0.10066	0.10176	0.1052	0.1009	1.0585	1.18282	0.12892	0.48114	1.51886	1.49232	0.13944	0.12536	1.45446	0.1002	0.1004	0.10074	1.11088	1.07414	0.24994	0.18868	1.45302	1.40742	0.14148	0.13088	1.45224	0.09898	0.0993	0.0991	1.21436	1.1924	0.20196	0.19264	1.41402	1.44554	0.14434	0.1384	1.45704	0.09896	0.10108	0.0985	1.34546	1.12428	1.20464	0.31952	1.3856	1.43888	0.0985	0.09854	0.09878	0.0989	0.09994	0.0995	1.3298	1.2705	1.27868	0.24076	1.41448	1.4621	0.0989	0.09828	0.10152	0.09886	0.10014	0.09918	1.29968	1.28038	1.30314	0.2191	1.43312	1.43286	0.09948	0.0989	0.10032	0.0993	0.09988	0.10132	0.09944	0.09942	0.09878	0.0996	0.09806	0.09848	0.09822	0.0991	0.10102	0.09974	0.0984
52	1530	0.10124	0.10408	0.10114	0.10194	0.10832	0.10144	0.10046	0.102	0.10052	0.10056	0.1017	0.105	0.1008	1.05978	1.18462	0.1293	0.52526	1.51964	1.49294	0.14016	0.12528	1.45564	0.10012	0.1004	0.10092	1.11214	1.0808	0.2587	0.19924	1.45408	1.40828	0.14188	0.13064	1.45318	0.09892	0.09924	0.09906	1.21634	1.1946	0.207	0.19718	1.4149	1.44586	0.14484	0.13846	1.4581	0.09894	0.10108	0.09838	1.34616	1.1252	1.20702	0.33678	1.38658	1.44018	0.09838	0.0985	0.09872	0.09884	0.09982	0.09918	1.33166	1.27218	1.27992	0.24518	1.41522	1.46322	0.09886	0.09828	0.10148	0.09878	0.10008	0.09898	1.30162	1.28142	1.3121	0.22446	1.43486	1.4351	0.09948	0.0988	0.10014	0.0992	0.0999	0.10092	0.09932	0.09926	0.09862	0.09948	0.0981	0.09834	0.09818	0.0991	0.10002	0.09978	0.09838
53	1560	0.10158	0.10452	0.10158	0.1026	0.10886	0.10202	0.10094	0.10262	0.10092	0.1008	0.10196	0.10554	0.1013	1.06176	1.18658	0.12996	0.573	1.52076	1.49444	0.14122	0.12552	1.45634	0.10012	0.10042	0.10088	1.11408	1.08504	0.26778	0.21206	1.45504	1.4094	0.1426	0.13094	1.45476	0.09894	0.09928	0.09918	1.21858	1.19632	0.21204	0.20188	1.41654	1.4476	0.14564	0.13848	1.45876	0.09894	0.10134	0.09848	1.34728	1.12676	1.20906	0.35574	1.38828	1.4411	0.09842	0.09858	0.09878	0.09896	0.09988	0.09926	1.33332	1.27426	1.2822	0.25074	1.41644	1.46424	0.0989	0.09838	0.10158	0.0989	0.10016	0.09914	1.3028	1.28376	1.32028	0.23186	1.43592	1.43566	0.0995	0.09888	0.10018	0.09926	0.09996	0.10132	0.09942	0.0994	0.09868	0.09954	0.09808	0.09838	0.09868	0.09916	0.10016	0.09982	0.09852
54	1590	0.10152	0.10416	0.10142	0.10224	0.10858	0.10166	0.10066	0.10222	0.10074	0.10068	0.10184	0.10522	0.10106	1.06224	1.1873	0.13052	0.62122	1.52138	1.49456	0.14202	0.12544	1.4576	0.1001	0.1004	0.10076	1.11604	1.08916	0.27798	0.22604	1.45608	1.41018	0.14298	0.13088	1.4553	0.0989	0.09924	0.09912	1.21942	1.19772	0.21758	0.20642	1.4172	1.4486	0.14638	0.1384	1.45996	0.09892	0.10126	0.09848	1.34808	1.12842	1.21074	0.375	1.3891	1.44212	0.09838	0.09854	0.09878	0.09884	0.0998	0.09942	1.33474	1.27602	1.28438	0.25666	1.41708	1.46586	0.09884	0.09824	0.1015	0.0988	0.10012	0.09908	1.30502	1.28626	1.32602	0.2396	1.43674	1.43654	0.09942	0.09882	0.1001	0.0992	0.0999	0.10122	0.09936	0.09928	0.0986	0.09944	0.09806	0.0983	0.09818	0.09906	0.09992	0.09974	0.09842
55	1620	0.10196	0.1047	0.10178	0.10284	0.1092	0.10232	0.10112	0.10282	0.10114	0.10094	0.10216	0.10572	0.10136	1.06372	1.18934	0.13116	0.67134	1.52264	1.49584	0.14292	0.12554	1.45888	0.10018	0.10046	0.10108	1.11722	1.09104	0.28928	0.24278	1.45656	1.41242	0.14388	0.13096	1.45632	0.09892	0.09928	0.09926	1.22178	1.19926	0.22362	0.2115	1.41882	1.45	0.14724	0.13854	1.46044	0.099	0.10158	0.0985	1.34768	1.12934	1.21266	0.39656	1.38994	1.4431	0.09848	0.09856	0.0988	0.09892	0.09994	0.0994	1.33592	1.27784	1.285	0.26294	1.4185	1.4673	0.09892	0.09832	0.10158	0.09888	0.10016	0.09916	1.30612	1.28786	1.32996	0.24848	1.43778	1.43828	0.09948	0.09884	0.10022	0.09926	0.10002	0.1016	0.09946	0.09936	0.09872	0.09956	0.0981	0.09846	0.09852	0.09916	0.1001	0.09978	0.09846
56	1650	0.1024	0.10504	0.10204	0.10312	0.10932	0.10268	0.10142	0.10318	0.10158	0.10122	0.10244	0.10638	0.10154	1.06456	1.1899	0.13172	0.71882	1.52228	1.49604	0.14396	0.1257	1.45964	0.1002	0.10062	0.1017	1.11808	1.09242	0.3016	0.2629	1.45814	1.41218	0.14464	0.1311	1.45712	0.09908	0.09942	0.09942	1.22258	1.20022	0.23026	0.2173	1.42	1.45138	0.14834	0.1385	1.46132	0.09906	0.1017	0.09862	1.34898	1.13026	1.21318	0.41748	1.39176	1.44394	0.09858	0.0986	0.0988	0.09898	0.09998	0.09966	1.33734	1.27964	1.28788	0.26922	1.41992	1.46726	0.09892	0.09838	0.10162	0.09892	0.10028	0.09936	1.30756	1.28942	1.33416	0.2583	1.43876	1.43886	0.09954	0.09896	0.10028	0.09938	0.10006	0.10278	0.09952	0.09958	0.09904	0.09994	0.09812	0.0985	0.0983	0.09928	0.1003	0.09986	0.09856
57	1680	0.10254	0.1048	0.10196	0.10306	0.10898	0.10254	0.10126	0.10308	0.10146	0.1012	0.10232	0.10638	0.10176	1.06596	1.19122	0.1324	0.76432	1.52398	1.49736	0.14526	0.12564	1.4597	0.10012	0.10066	0.10132	1.11886	1.09364	0.31458	0.28598	1.45932	1.41322	0.14538	0.131	1.45822	0.09896	0.09936	0.0994	1.22452	1.20122	0.23704	0.22226	1.42076	1.4521	0.1493	0.13848	1.46176	0.099	0.10186	0.09858	1.34948	1.13192	1.21464	0.4406	1.39218	1.4452	0.0985	0.09856	0.09876	0.09896	0.09994	0.0998	1.33814	1.28114	1.28938	0.27556	1.4203	1.46856	0.09884	0.09836	0.10166	0.09886	0.10024	0.10048	1.30892	1.29094	1.33676	0.2691	1.44038	1.43972	0.09944	0.09882	0.10018	0.0993	0.10002	0.1024	0.09948	0.09946	0.0988	0.09966	0.0981	0.09842	0.0982	0.0992	0.10044	0.09976	0.0985
58	1710	0.1028	0.10478	0.10216	0.10324	0.10912	0.1029	0.10154	0.10352	0.10172	0.10132	0.10234	0.10616	0.10168	1.06624	1.1922	0.13306	0.80536	1.52492	1.4984	0.1464	0.12566	1.4601	0.10014	0.10062	0.10134	1.11962	1.09418	0.32824	0.31312	1.45978	1.41412	0.1462	0.13108	1.45854	0.09892	0.09934	0.09934	1.2253	1.20266	0.24504	0.22748	1.4213	1.45256	0.15034	0.13848	1.46294	0.0989	0.10178	0.0986	1.34908	1.13242	1.21576	0.46648	1.39364	1.44556	0.09844	0.09848	0.09872	0.09886	0.09984	0.09976	1.33928	1.2824	1.29186	0.28148	1.42194	1.46912	0.09882	0.0983	0.1015	0.09882	0.1002	0.09928	1.31034	1.292	1.33864	0.28074	1.44026	1.44052	0.09944	0.09878	0.10012	0.09922	0.09996	0.10218	0.0994	0.09936	0.0987	0.09954	0.09802	0.09838	0.09818	0.0991	0.10014	0.09974	0.09846
59	1740	0.10292	0.10486	0.10232	0.10354	0.1095	0.10302	0.10178	0.10368	0.10198	0.1015	0.10254	0.10626	0.10196	1.06688	1.1938	0.13392	0.841	1.52546	1.4994	0.14824	0.12584	1.46052	0.1002	0.10072	0.10156	1.12066	1.0942	0.3424	0.34258	1.46092	1.41478	0.1467	0.13114	1.45956	0.09904	0.09938	0.0996	1.22618	1.20322	0.2532	0.23368	1.42246	1.45346	0.15138	0.13848	1.46364	0.09898	0.10202	0.09874	1.34958	1.13336	1.216	0.4937	1.3939	1.44576	0.09846	0.09852	0.09878	0.09894	0.09998	0.09996	1.34026	1.2837	1.29322	0.2883	1.422	1.47066	0.09894	0.09836	0.10158	0.09886	0.1003	0.09956	1.31134	1.2936	1.34164	0.29354	1.44196	1.44158	0.0995	0.09884	0.10032	0.0993	0.10006	0.10294	0.09954	0.09948	0.09888	0.09966	0.09814	0.09848	0.09832	0.09924	0.10038	0.09992	0.09852
60	1770	0.10316	0.105	0.10238	0.10386	0.10948	0.10326	0.10184	0.10358	0.10204	0.10164	0.10272	0.10654	0.10204	1.06704	1.19434	0.1349	0.86998	1.52584	1.50008	0.14956	0.12582	1.46196	0.10012	0.1011	0.10232	1.12246	1.09468	0.3587	0.37422	1.46206	1.41532	0.14768	0.13124	1.46012	0.09904	0.09942	0.09964	1.22752	1.20388	0.26174	0.23938	1.4236	1.45494	0.15288	0.13856	1.46456	0.099	0.10216	0.09876	1.35034	1.13436	1.21668	0.52216	1.39604	1.44726	0.09852	0.09856	0.09876	0.099	0.09996	0.10012	1.34154	1.28456	1.2949	0.29572	1.42308	1.47156	0.0989	0.0984	0.10168	0.09898	0.1003	0.09968	1.31156	1.29478	1.34454	0.30856	1.44292	1.4436	0.09952	0.09884	0.1002	0.09934	0.10008	0.10316	0.09958	0.0995	0.09898	0.09974	0.09812	0.09848	0.09884	0.0993	0.1005	0.09988	0.09864
61	1800	0.10332	0.10482	0.10238	0.10376	0.10914	0.1031	0.10172	0.1034	0.10202	0.1017	0.10272	0.10642	0.10194	1.06698	1.19522	0.13578	0.89584	1.52624	1.5003	0.15084	0.12584	1.46176	0.10014	0.10104	0.10176	1.12172	1.09382	0.37492	0.41458	1.46278	1.4156	0.14836	0.13116	1.46048	0.099	0.09946	0.09954	1.22734	1.20442	0.2708	0.24588	1.4239	1.45476	0.15454	0.1385	1.46514	0.0989	0.10218	0.09862	1.35054	1.13428	1.2179	0.55092	1.39614	1.44776	0.09846	0.0985	0.09872	0.09888	0.10004	0.09998	1.34218	1.28548	1.29664	0.30348	1.42364	1.47194	0.09882	0.09836	0.10162	0.09886	0.1003	0.09956	1.3131	1.29606	1.34592	0.32158	1.4435	1.44344	0.09946	0.09886	0.10016	0.09926	0.1001	0.10346	0.0996	0.09968	0.09898	0.0998	0.09806	0.09848	0.09822	0.09932	0.10068	0.09988	0.09858
62	1830	0.10322	0.10484	0.1025	0.10406	0.10968	0.10356	0.1021	0.1039	0.10236	0.10184	0.1028	0.10682	0.10204	1.06694	1.19582	0.1366	0.91768	1.52692	1.50154	0.15256	0.12588	1.46348	0.10012	0.10086	0.10208	1.12262	1.09468	0.39332	0.4589	1.4637	1.41732	0.14938	0.13132	1.46156	0.09908	0.09944	0.09978	1.22824	1.2051	0.28076	0.25334	1.4246	1.4559	0.1559	0.13866	1.46592	0.09896	0.1024	0.0988	1.35098	1.13478	1.21798	0.5817	1.39752	1.44942	0.09846	0.09856	0.09878	0.09898	0.09996	0.10012	1.34354	1.28658	1.29774	0.31142	1.4248	1.47314	0.09886	0.09836	0.10162	0.09894	0.10034	0.09966	1.31418	1.2973	1.34834	0.33678	1.44474	1.44486	0.09952	0.09892	0.10026	0.09928	0.10018	0.1034	0.09958	0.09958	0.09898	0.09976	0.09808	0.09852	0.09836	0.0994	0.10062	0.09986	0.0986
63	1860	0.10346	0.10492	0.10256	0.10384	0.10974	0.10342	0.10204	0.10378	0.1023	0.10184	0.10288	0.10686	0.10194	1.06752	1.19606	0.13768	0.93822	1.52744	1.50242	0.1544	0.12582	1.46358	0.1001	0.10076	0.10218	1.1224	1.09344	0.41314	0.50666	1.4644	1.41762	0.15046	0.13124	1.4625	0.09904	0.09942	0.09974	1.22874	1.20516	0.2918	0.25988	1.42534	1.45672	0.1575	0.13868	1.4667	0.0989	0.1025	0.0988	1.35086	1.13486	1.21844	0.61262	1.398	1.44994	0.09842	0.0985	0.0987	0.09894	0.09998	0.10002	1.34448	1.28672	1.2989	0.31994	1.42558	1.47368	0.09886	0.09834	0.10156	0.09884	0.10034	0.09966	1.3149	1.29794	1.35034	0.3547	1.44568	1.44574	0.0994	0.0988	0.10016	0.09932	0.1001	0.10384	0.0996	0.0996	0.099	0.0998	0.09806	0.09854	0.09824	0.09946	0.10072	0.0999	0.09868
64	1890	0.10382	0.1052	0.1027	0.10408	0.11006	0.10358	0.10236	0.10398	0.10256	0.102	0.103	0.10686	0.1019	1.06752	1.19674	0.13888	0.95602	1.52834	1.50302	0.15662	0.12586	1.46438	0.10012	0.10078	0.1022	1.12358	1.0931	0.4336	0.55442	1.46498	1.41824	0.15158	0.13122	1.463	0.099	0.09946	0.09986	1.22962	1.20612	0.30324	0.26834	1.4261	1.4579	0.15938	0.13874	1.467	0.09892	0.10236	0.09884	1.35198	1.13516	1.2192	0.643	1.39878	1.4511	0.09846	0.09852	0.09872	0.09892	0.10006	0.10014	1.3456	1.28734	1.30006	0.32888	1.42664	1.47474	0.09884	0.09828	0.10162	0.0988	0.1003	0.0997	1.31608	1.2989	1.35206	0.37234	1.44666	1.4464	0.09946	0.09888	0.10024	0.0993	0.10026	0.10392	0.0996	0.09966	0.09898	0.09982	0.09806	0.09852	0.09822	0.09952	0.10048	0.09984	0.09876
65	1920	0.1038	0.10488	0.10276	0.1039	0.1102	0.10364	0.10224	0.104	0.10268	0.102	0.10306	0.10682	0.10238	1.06762	1.19756	0.13992	0.97226	1.52924	1.5039	0.15894	0.126	1.46472	0.10014	0.10098	0.10222	1.12308	1.09214	0.45496	0.60142	1.46554	1.41922	0.15298	0.1314	1.46392	0.09906	0.0995	0.0999	1.2297	1.20628	0.31634	0.2772	1.42726	1.4584	0.16148	0.13882	1.46754	0.09898	0.10248	0.099	1.35144	1.13536	1.21912	0.67494	1.4005	1.4519	0.09854	0.09862	0.09876	0.09904	0.10018	0.10034	1.34668	1.2884	1.30116	0.3385	1.42788	1.47516	0.09896	0.09836	0.10164	0.09894	0.10042	0.0999	1.31672	1.29952	1.35398	0.3937	1.44714	1.44742	0.09952	0.09896	0.10038	0.09934	0.10032	0.10432	0.0998	0.09986	0.09912	0.10006	0.09818	0.0987	0.09896	0.09956	0.10064	0.10002	0.09896
66	1950	0.10394	0.10488	0.1028	0.10418	0.10992	0.10378	0.10236	0.1041	0.10276	0.10208	0.10322	0.10732	0.10212	1.06728	1.19754	0.14112	0.98934	1.52998	1.50488	0.1611	0.12604	1.46566	0.1001	0.1011	0.10214	1.12276	1.09154	0.47688	0.64608	1.46652	1.42024	0.15398	0.13146	1.465	0.09908	0.09948	0.1	1.23038	1.20586	0.33066	0.28582	1.42788	1.4597	0.16374	0.13884	1.46856	0.09892	0.10272	0.099	1.35182	1.13544	1.2193	0.70786	1.40084	1.4528	0.09848	0.09852	0.09874	0.09898	0.10012	0.10034	1.34672	1.28892	1.30282	0.34922	1.42852	1.47678	0.09888	0.09836	0.1016	0.0989	0.10038	0.09988	1.31744	1.30072	1.35548	0.4167	1.44784	1.4483	0.09946	0.09888	0.1002	0.0993	0.10022	0.10446	0.09974	0.09976	0.09912	0.09994	0.09816	0.09862	0.09832	0.09964	0.10062	0.09988	0.09894
67	1980	0.10422	0.10524	0.1032	0.1045	0.11034	0.10436	0.10274	0.10464	0.10322	0.10234	0.10338	0.10728	0.10224	1.06722	1.198	0.14212	1.00424	1.53038	1.50572	0.16364	0.12618	1.4665	0.10004	0.10112	0.10246	1.12268	1.09064	0.49888	0.68952	1.46786	1.42092	0.15544	0.1315	1.4655	0.09898	0.0995	0.10004	1.23068	1.20626	0.34616	0.29562	1.42866	1.46074	0.1662	0.13894	1.46908	0.09888	0.10248	0.09902	1.35254	1.1355	1.2191	0.73992	1.40136	1.45386	0.09844	0.0985	0.09872	0.09894	0.10012	0.10042	1.34806	1.28918	1.30402	0.3605	1.42926	1.47786	0.09882	0.09836	0.10156	0.09886	0.10048	0.09992	1.31804	1.30148	1.35668	0.44204	1.44892	1.4494	0.09948	0.09884	0.10026	0.09924	0.10032	0.10486	0.0997	0.09988	0.09916	0.10006	0.0981	0.0986	0.0983	0.09962	0.10064	0.09992	0.09896
68	2010	0.10454	0.10516	0.10316	0.1045	0.11026	0.10434	0.10274	0.10458	0.10316	0.10244	0.10344	0.10738	0.10248	1.06678	1.198	0.14322	1.0181	1.53058	1.5066	0.16636	0.12626	1.46716	0.10012	0.10118	0.10282	1.12298	1.0893	0.52058	0.73294	1.46836	1.42146	0.15678	0.13144	1.46586	0.09902	0.0995	0.10018	1.23076	1.20678	0.3622	0.3061	1.42906	1.46118	0.16868	0.13896	1.46936	0.09892	0.1029	0.09908	1.35258	1.13536	1.21874	0.77064	1.40236	1.4545	0.09844	0.09846	0.09866	0.09888	0.10016	0.10048	1.34846	1.28898	1.30468	0.37306	1.42966	1.4781	0.09878	0.09834	0.1016	0.09882	0.10042	0.0998	1.31866	1.30118	1.35782	0.46874	1.44972	1.45	0.09944	0.0988	0.10016	0.09924	0.10018	0.1046	0.09972	0.09972	0.0991	0.09988	0.09814	0.09856	0.09826	0.09946	0.10036	0.09988	0.09894
69	2040	0.10426	0.10518	0.1031	0.1044	0.1103	0.10418	0.1027	0.10456	0.10318	0.10234	0.10354	0.10766	0.10274	1.06708	1.19816	0.14488	1.03116	1.53204	1.50806	0.1698	0.12628	1.46818	0.10008	0.10122	0.10282	1.12256	1.08696	0.54198	0.77334	1.46934	1.42208	0.15844	0.13164	1.46736	0.09898	0.09954	0.10026	1.23072	1.20662	0.38022	0.3172	1.4302	1.4622	0.1718	0.13898	1.4708	0.0989	0.10284	0.09908	1.35338	1.13518	1.2185	0.79912	1.40286	1.45472	0.09842	0.09854	0.09868	0.09898	0.10022	0.10048	1.34922	1.28954	1.3064	0.38662	1.43098	1.47886	0.09884	0.09838	0.10148	0.09884	0.1005	0.10002	1.31924	1.30182	1.35948	0.49782	1.4512	1.4508	0.09944	0.09882	0.10012	0.09924	0.10022	0.10504	0.0998	0.09976	0.09914	0.09996	0.09808	0.09856	0.09824	0.0995	0.10042	0.09988	0.09912
70	2070	0.10452	0.1052	0.10316	0.1045	0.11046	0.1045	0.10292	0.10476	0.10332	0.10238	0.1034	0.10746	0.10276	1.06624	1.1977	0.14594	1.04056	1.53174	1.5078	0.17294	0.1263	1.46876	0.1001	0.1014	0.10278	1.12226	1.08616	0.56304	0.81366	1.46996	1.42334	0.1606	0.13322	1.46808	0.10166	0.09966	0.10068	1.23076	1.20682	0.4012	0.32984	1.43032	1.46266	0.17612	0.13976	1.4712	0.09984	0.10638	0.09946	1.35408	1.13512	1.2189	0.82444	1.40328	1.45568	0.09848	0.0985	0.09892	0.09888	0.10058	0.10146	1.34914	1.28996	1.30732	0.40168	1.43164	1.47942	0.0988	0.09834	0.10182	0.0988	0.101	0.10048	1.3194	1.3028	1.36016	0.53016	1.4516	1.45174	0.09944	0.09882	0.10024	0.09932	0.1005	0.10702	0.10006	0.10026	0.09966	0.10044	0.09826	0.09888	0.0987	0.0999	0.10172	0.09998	0.09972
71	2100	0.1048	0.10482	0.10286	0.10426	0.11052	0.10428	0.10298	0.10488	0.10364	0.10248	0.10346	0.10752	0.1026	1.0651	1.19708	0.14788	1.04754	1.5326	1.5089	0.17722	0.12626	1.4693	0.10004	0.10126	0.10302	1.12244	1.08422	0.58026	0.84556	1.47022	1.42362	0.162	0.13172	1.46838	0.09908	0.09948	0.10042	1.23002	1.20662	0.42228	0.34272	1.43118	1.46348	0.1798	0.13896	1.47166	0.09884	0.10264	0.09934	1.35292	1.13456	1.21802	0.84812	1.40478	1.45716	0.09844	0.09848	0.09868	0.09894	0.10026	0.10094	1.3507	1.29036	1.30826	0.41668	1.4324	1.48042	0.09884	0.09828	0.10162	0.0988	0.10054	0.10016	1.31868	1.30196	1.3605	0.56728	1.45232	1.45288	0.0994	0.09878	0.1002	0.09926	0.10048	0.10542	0.0998	0.0999	0.09928	0.10016	0.09814	0.09862	0.0983	0.09958	0.10048	0.09996	0.0993
72	2130	0.10486	0.10538	0.10336	0.10484	0.11078	0.10482	0.1034	0.10536	0.10378	0.10282	0.10368	0.10766	0.10294	1.06468	1.19696	0.15004	1.05414	1.53284	1.50942	0.18146	0.1264	1.46986	0.1002	0.10138	0.10342	1.12266	1.08262	0.59742	0.87706	1.47128	1.42416	0.16404	0.13182	1.4688	0.09912	0.09962	0.1005	1.23038	1.20572	0.44658	0.3572	1.4325	1.46432	0.18396	0.13908	1.47272	0.09902	0.103	0.09938	1.35338	1.13424	1.2178	0.8709	1.40532	1.45814	0.0985	0.09852	0.09876	0.09896	0.10042	0.10102	1.3516	1.2906	1.3095	0.43428	1.43324	1.4812	0.0989	0.09836	0.10164	0.0989	0.10078	0.10034	1.31966	1.30276	1.36182	0.60496	1.45356	1.45342	0.09946	0.09884	0.10022	0.09928	0.1005	0.10604	0.09998	0.09998	0.09924	0.10026	0.09824	0.0987	0.0984	0.09978	0.10066	0.10008	0.0996
73	2160	0.10532	0.10528	0.1034	0.10504	0.11122	0.10512	0.10364	0.10558	0.10406	0.10298	0.10396	0.10796	0.10304	1.06412	1.19658	0.15172	1.05756	1.53322	1.51024	0.18658	0.12656	1.4704	0.1001	0.1014	0.10378	1.12182	1.08086	0.61402	0.91168	1.47198	1.42526	0.16618	0.13198	1.46954	0.09916	0.09966	0.10086	1.23008	1.20568	0.47352	0.37236	1.4334	1.46568	0.1891	0.1392	1.47336	0.09888	0.1032	0.09948	1.35452	1.13362	1.21776	0.89592	1.40584	1.45936	0.09848	0.09854	0.09872	0.09894	0.10036	0.10114	1.35188	1.28998	1.31002	0.4522	1.43414	1.48178	0.0988	0.09832	0.10154	0.09888	0.10084	0.10048	1.32022	1.30298	1.3629	0.64678	1.45452	1.45428	0.09944	0.09886	0.10026	0.09928	0.1005	0.10644	0.10004	0.10024	0.09946	0.10044	0.09824	0.09886	0.09882	0.1001	0.10086	0.10008	0.0998
74	2190	0.10558	0.10562	0.10354	0.10512	0.111	0.105	0.10364	0.10536	0.10424	0.10308	0.1039	0.10814	0.10296	1.06352	1.19644	0.15354	1.06198	1.53418	1.51124	0.19222	0.12654	1.47112	0.10012	0.10154	0.10384	1.12142	1.07862	0.63108	0.94744	1.47294	1.4262	0.1684	0.132	1.47052	0.09904	0.09966	0.10082	1.2303	1.20524	0.5023	0.3888	1.43404	1.46604	0.19394	0.1393	1.47442	0.09888	0.10326	0.0996	1.35392	1.13282	1.21698	0.92074	1.40682	1.45944	0.09842	0.09852	0.0987	0.09894	0.10046	0.1012	1.352	1.28978	1.31084	0.47252	1.43536	1.4834	0.09886	0.09838	0.10166	0.09888	0.10086	0.10058	1.3203	1.30274	1.36372	0.68616	1.4563	1.45594	0.09946	0.0989	0.10032	0.0993	0.10078	0.10618	0.10002	0.10004	0.09932	0.10028	0.09826	0.09878	0.09834	0.09986	0.10052	0.10004	0.0997
75	2220	0.10578	0.10582	0.10378	0.10546	0.11112	0.10526	0.10368	0.10556	0.10432	0.1033	0.10404	0.10842	0.10318	1.06288	1.19594	0.15542	1.06464	1.53444	1.51208	0.19784	0.1266	1.4718	0.10004	0.10164	0.10372	1.12122	1.07678	0.64586	0.9773	1.47384	1.42736	0.17122	0.13194	1.47076	0.0989	0.0995	0.10088	1.22936	1.20454	0.53274	0.4063	1.4347	1.46722	0.1998	0.13922	1.47492	0.09872	0.1035	0.09946	1.35466	1.13222	1.21638	0.9427	1.40762	1.46048	0.09822	0.09828	0.09844	0.09868	0.1003	0.10134	1.3524	1.28916	1.31118	0.49364	1.43598	1.48392	0.09864	0.09814	0.10144	0.0986	0.10072	0.10044	1.32008	1.30274	1.3644	0.73002	1.4562	1.45658	0.0992	0.09864	0.09998	0.09908	0.1004	0.10656	0.09986	0.1	0.0993	0.1001	0.09802	0.09866	0.09818	0.09972	0.1006	0.09994	0.09976
76	2250	0.10576	0.10578	0.10384	0.1054	0.11156	0.10542	0.10412	0.10614	0.1047	0.10338	0.10432	0.1085	0.10324	1.06216	1.1949	0.15762	1.06798	1.53476	1.5128	0.20512	0.12662	1.47174	0.10016	0.10164	0.10378	1.12052	1.07544	0.66056	1.0048	1.47446	1.4276	0.17478	0.13222	1.47168	0.09914	0.09982	0.10094	1.2287	1.20352	0.56452	0.42576	1.43512	1.46772	0.20702	0.1394	1.47554	0.09892	0.10328	0.09976	1.35376	1.1318	1.21592	0.96456	1.40906	1.46118	0.0985	0.09852	0.09874	0.09904	0.1006	0.10128	1.35384	1.28942	1.31266	0.51552	1.43638	1.484	0.09884	0.09836	0.10158	0.09892	0.10098	0.10078	1.32002	1.303	1.365	0.77462	1.4568	1.45794	0.09954	0.09882	0.10028	0.09936	0.10074	0.10704	0.1002	0.10022	0.0995	0.10036	0.09824	0.0989	0.09886	0.09988	0.10082	0.10016	0.10016
